mass,parallax,alpha_min_arcsec,spectral_type,distance_pc,Mercury_like_detectable,Earth_like_detectable,Super_Earth_detectable,Sub_Neptune_detectable,Neptune_like_detectable,Sub_Saturn_detectable,Saturn_like_detectable,Jupiter_like_detectable,Super_Jupiter_detectable,HZ_inner_au,HZ_outer_au
1.0742759,10.85069790952084,5.1444690242739305e-05,G,92.15997056950224,0,0,0,0,0,0,0,0,1,1.388276819954756,2.56399024642534
1.0182705,10.773556629211036,6.38201610978947e-05,G,92.8198583268812,0,0,0,0,0,0,0,0,0,0.969305364271412,1.803901121377408
0.9825456,13.67518399607229,6.109920891828865e-05,G,73.12515870259693,0,0,0,0,0,0,0,0,1,0.8642339574963683,1.6183745398788532
1.0290314,11.861837322455994,4.925470259678866e-05,G,84.30397187346942,0,0,0,0,0,0,0,0,1,1.216946681830948,2.2542619408591653
0.9261023,15.248940901409288,5.5854983266041685e-05,G,65.57832484665091,0,0,0,0,0,0,0,0,1,0.9199753259609814,1.724044957294691
0.99213886,49.36864188732185,7.55064381147726e-05,G,20.25577293137581,0,0,0,0,0,0,0,1,1,0.8710945260917872,1.628057498657007
1.0347482,15.967167458301954,4.7373739649662416e-05,G,62.62851583485215,0,0,0,0,0,0,0,0,1,1.1162211841498573,2.0701747417683176
0.9754786,17.52839276410788,5.8703119459773335e-05,G,57.05029625121455,0,0,0,0,0,0,0,0,1,0.9910374778897424,1.849346275891523
1.0101568,13.726552653087214,7.508674545898051e-05,G,72.85150359839925,0,0,0,0,0,0,0,0,1,1.4938727158234713,2.782020863433227
1.0277904,14.26707577789516,5.00469187408098e-05,G,70.09144800011228,0,0,0,0,0,0,0,0,1,1.132965648272284,2.1009756442479346
1.0011688,16.169163083551897,6.920924409804944e-05,G,61.84611997743107,0,0,0,0,0,0,0,0,1,1.431825525650013,2.664215514971479
0.95986134,14.534675721437306,5.884303356597466e-05,G,68.80098456720931,0,0,0,0,0,0,0,0,1,1.228742271486308,2.290582620989525
1.0155772,10.410922391964313,4.703214279075102e-05,G,96.05296844512564,0,0,0,0,0,0,0,0,1,1.419597974083067,2.63735479161358
1.0013615,11.1359080641714,4.899083053245289e-05,G,89.79959193605357,0,0,0,0,0,0,0,0,1,1.100201003527815,2.043544910833331
0.9864152,11.65116788671129,8.409052186028562e-05,G,85.82830577358236,0,0,0,0,0,0,0,0,1,1.4118324113156009,2.6328248356658657
1.04606,37.61505196521486,0.0001217374654896,G,26.585102179966853,0,0,0,0,0,0,0,0,1,1.1587607628598884,2.145762392821409
1.0084354,10.39892571273792,9.192586034730989e-05,G,96.16377956956394,0,0,0,0,0,0,0,0,0,0.8894003772891623,1.6563816095682709
1.0875956,15.194365615875242,9.238136041560698e-05,G,65.81386977783323,0,0,0,0,0,0,0,0,1,1.741584020070022,3.233336278599977
1.0529208,16.290969279745518,9.934443851078009e-05,G,61.38370178153212,0,0,0,0,0,0,0,0,1,1.304259133612211,2.4111161495635143
0.99673927,12.392647939477836,6.736333861407726e-05,G,80.69300482703255,0,0,0,0,0,0,0,0,0,0.8568242075134287,1.6019945441565608
0.99440813,14.912464871053606,4.6468311777789495e-05,G,67.05799535133103,0,0,0,0,0,0,0,0,1,0.9015059444505436,1.683575228999266
1.0043292,22.19159320554788,0.0001368705634157,G,45.06210936445973,0,0,0,0,0,0,0,0,1,1.2359028909552,2.2939615745261004
1.074159,15.196871916673386,9.148360701561637e-05,G,65.80301561289339,0,0,0,0,0,0,0,0,1,1.4069878454622686,2.6010551173589764
1.0633166,10.038981716294122,5.662968311761952e-05,G,99.61169651070436,0,0,0,0,0,0,0,0,1,1.4073266529959596,2.606878967062189
0.98771477,13.323984255419104,6.345747760750106e-05,G,75.05262546323425,0,0,0,0,0,0,0,0,0,0.828777766180196,1.5515436965004163
0.9870847,18.901827035999773,8.249848458974518e-05,G,52.90493866521126,0,0,0,0,0,0,0,0,1,1.4821967964985263,2.771952427096738
1.0379719,10.591528949009009,6.867093307223543e-05,G,94.41507499194104,0,0,0,0,0,0,0,0,1,1.2234254189048983,2.2648893701647315
1.0355947,15.522941059465335,9.873157746686508e-05,G,64.42078187175977,0,0,0,0,0,0,0,0,1,1.2573260763756473,2.327680989116803
0.8575747,10.75745027981994,5.9417336415863215e-05,G,92.95883076270545,0,0,0,0,0,0,0,0,1,0.8798021922944775,1.6584513023954426
1.0286319,15.285148875955535,6.358454498993107e-05,G,65.42298070600154,0,0,0,0,0,0,0,0,1,0.9181054071529544,1.706185660701025
0.95205563,11.940987247079905,7.804762915845299e-05,G,83.74516941591608,0,0,0,0,0,0,0,0,0,0.9445239671977624,1.767283044232962
1.0605085,17.404872827358805,9.915892933356282e-05,G,57.455174187087145,0,0,0,0,0,0,0,0,1,1.7116847211013655,3.1908542290086617
0.9271526,11.838922542292764,5.31047471770457e-05,G,84.46714609607851,0,0,0,0,0,0,0,0,1,1.2569338610302818,2.353516161672802
0.9433773,16.814576726968944,0.0001396347769845,G,59.47220773009988,0,0,0,0,0,0,0,0,0,1.2926883333359944,2.4167923658518418
1.0333796,13.01509421461019,4.50787381795269e-05,G,76.8338656263773,0,0,0,0,0,0,0,0,1,1.1302920557371492,2.095872323044038
0.93203807,11.199931754650931,8.167239878731528e-05,G,89.28625833677386,0,0,0,0,0,0,0,0,0,0.8360552906909116,1.5715545708238818
1.0245955,10.719438564227602,6.867789347949501e-05,G,93.28846786222108,0,0,0,0,0,0,0,0,1,1.270422823252378,2.354223407862301
0.906703,37.560661905348624,0.0001042320433139,G,26.623598980229907,0,0,0,0,0,0,0,0,1,1.1097880331855805,2.078431111683705
1.0431337,10.057188676145708,4.638999954311501e-05,G,99.43136518576657,0,0,0,0,0,0,0,0,1,1.1402079390874995,2.1127040439892
1.0388743,13.90209573311814,4.661633938887529e-05,G,71.93160075985948,0,0,0,0,0,0,0,0,1,1.2179507864412669,2.254875905850446
0.87031376,20.15108379876793,7.412639843153867e-05,G,49.62512239967666,0,0,0,0,0,0,0,0,1,0.8414393243086531,1.5871823124472648
0.961153,13.538682570767715,5.528922100774792e-05,G,73.86243046713922,0,0,0,0,0,0,0,0,1,0.8069086337902545,1.513863646994433
1.0214275,11.627549221223228,3.975294848679369e-05,G,86.0026460412437,0,0,0,0,0,0,0,0,1,0.9761742511982354,1.8161472020963527
0.9649228,10.896604830679914,5.307525391801096e-05,G,91.77170463082705,0,0,0,0,0,0,0,0,1,1.044041266437659,1.9468450981366776
1.0757536,15.003482609201567,6.889849935567491e-05,G,66.65119199636386,0,0,0,0,0,0,0,0,1,1.738036761422279,3.23831031966376
1.1073338,13.973867880419656,8.45258762914767e-05,G,71.56214790045435,0,0,0,0,0,0,0,0,1,1.5113080949508044,2.7914658724123287
1.0356596,12.558868161479172,8.149422512775455e-05,G,79.62500976538804,0,0,0,0,0,0,0,0,0,1.0301123293598855,1.9132510298703336
1.0652663,12.75360913138632,8.478974555841641e-05,G,78.4091773315386,0,0,0,0,0,0,0,0,0,1.2420488072437523,2.2950396043933714
0.95052487,17.230807747717233,8.639565072322521e-05,G,58.03558455537186,0,0,0,0,0,0,0,0,1,1.1211293021484086,2.092191746484992
0.9566243,25.80354196296084,0.0001006365580801,G,38.75436951389965,0,0,0,0,0,0,0,0,1,1.257118734121193,2.344977784159787
0.9926208,24.03314519338746,0.0001151640208213,G,41.60920228930929,0,0,0,0,0,0,0,0,1,1.1547093358000202,2.1455624731007648
1.0839603,20.564833049502063,0.0001353153539707,G,48.626701592610935,0,0,0,0,0,0,0,0,0,1.070748425168147,1.981313311621006
0.98213893,14.192281756256891,9.18142985859858e-05,G,70.46083337227533,0,0,0,0,0,0,0,0,1,1.2829922273185068,2.38650091350201
0.9647931,12.34306771960414,8.595487500731115e-05,G,81.01713631626023,0,0,0,0,0,0,0,0,0,1.05084162567893,1.9593247842255868
0.99492145,10.748342418921732,6.85992076732834e-05,G,93.03760161562842,0,0,0,0,0,0,0,0,0,0.9172242701102858,1.713140407398847
0.9932237,12.415038899754132,7.363943653302421e-05,G,80.54747214846053,0,0,0,0,0,0,0,0,1,1.3248962411644938,2.4658124503184164
1.0587497,10.38286719689285,6.222354034836913e-05,G,96.31250992974826,0,0,0,0,0,0,0,0,0,1.0722050558287095,1.986229774467443
1.2300956,12.981809055390828,7.052278605369354e-05,G,77.03086647887028,0,0,0,0,0,0,0,0,1,2.2299143197391347,4.1314178967870365
1.0206522,16.333902344656874,6.685337107362604e-05,G,61.22235696646728,0,0,0,0,0,0,0,0,1,0.992163180018004,1.8464523407651752
0.91980827,20.328578135526868,6.26016345219081e-05,G,49.19183197827143,0,0,0,0,0,0,0,0,1,0.930165827395972,1.7440115002509695
1.0118428,18.73800538872236,5.424684126390586e-05,G,53.36747317843442,0,0,0,0,0,0,0,0,1,1.0554839006093173,1.962198931192487
1.0695074,12.72475825650172,4.057749487260079e-05,G,78.58695464717765,0,0,0,0,0,0,0,0,1,0.957329237817606,1.7743414975198877
1.0558491,40.47848602908938,0.0001149147602132,G,24.704481271393448,0,0,0,0,0,0,0,0,1,1.52792181578356,2.8301229743408456
0.9562347,13.402625242123367,6.174372587965274e-05,G,74.61224811815829,0,0,0,0,0,0,0,0,1,1.2149249085702103,2.2658039291096927
1.0712551,13.08379576240909,6.0644444650548367e-05,G,76.43041959376109,0,0,0,0,0,0,0,0,1,1.0721169029957935,1.983401604747961
1.0508043,11.761872314851589,5.0372546798367305e-05,G,85.02047745725915,0,0,0,0,0,0,0,0,1,1.2507115930930592,2.312892655196757
0.91888076,13.175210806355572,6.661266543919961e-05,G,75.90011383480949,0,0,0,0,0,0,0,0,1,0.9311467505051174,1.7459790318429411
1.0690451,13.264523235758576,5.903331041093048e-05,G,75.3890646671864,0,0,0,0,0,0,0,0,1,1.617922430818819,3.013099811663901
0.98581946,15.8652720941857,5.498179452189396e-05,G,63.03075005984169,0,0,0,0,0,0,0,0,1,1.0872990751398413,2.0234126950218623
0.97118455,13.50864215696468,5.728508517498427e-05,G,74.02668516794101,0,0,0,0,0,0,0,0,1,0.9279853389889348,1.734162751803746
0.940871,17.374775237664892,7.493097236833581e-05,G,57.55470135994671,0,0,0,0,0,0,0,0,1,1.081951004671391,2.020684190848028
0.96490645,16.88628473896568,5.357709250319042e-05,G,59.21965757763552,0,0,0,0,0,0,0,0,1,0.920079513844778,1.721385031156219
1.0222049,15.5206972159876,6.302750434811666e-05,G,64.43009525177241,0,0,0,0,0,0,0,0,1,1.066930662952019,1.9811638152723512
0.9510076,10.168717587835635,5.050018614845993e-05,G,98.340817449415,0,0,0,0,0,0,0,0,0,0.7723499009564578,1.4534720004719528
0.9836837,10.080351120709624,5.4259385871707e-05,G,99.20289363190388,0,0,0,0,0,0,0,0,0,0.8552218566241102,1.6016403618244563
0.9978491,10.698721737317788,6.184941980787311e-05,G,93.4691101005029,0,0,0,0,0,0,0,0,0,0.8830028678063708,1.6489235633138364
1.1084659,10.418655897275556,6.523293079540118e-05,G,95.98167075097436,0,0,0,0,0,0,0,0,1,1.812099487241828,3.362431326680879
1.0488724,18.24645047093869,8.516795964744797e-05,G,54.80517986732325,0,0,0,0,0,0,0,0,1,1.3137518191180868,2.430306961177876
1.0216103,10.02339506576718,6.63569670112567e-05,G,99.76659539393911,0,0,0,0,0,0,0,0,1,1.475261439889824,2.7414346067220774
0.9633405,28.959089383642223,0.0001119233492494,G,34.53147254570988,0,0,0,0,0,0,0,0,1,0.9720970024721975,1.816250418248213
1.0275494,11.156122984328656,4.985408718179439e-05,G,89.63687487173907,0,0,0,0,0,0,0,0,1,1.1051314126029832,2.0507829068294634
0.9683291,14.119646337020573,5.497633969940205e-05,G,70.82330365301578,0,0,0,0,0,0,0,0,1,1.0274461455763286,1.9151539811481564
1.191321,17.115520656831066,8.701148773971267e-05,G,58.42650188972689,0,0,0,0,0,0,0,0,1,2.0929114095602377,3.869499193536929
0.94068104,17.12834552031554,8.777997389922044e-05,G,58.38275499603407,0,0,0,0,0,0,0,0,1,1.0412420484085545,1.945122241600954
0.9900627,12.051092290474733,5.14649199289361e-05,G,82.98003001689789,0,0,0,0,0,0,0,0,1,0.9456414764256232,1.7642097200090057
0.92262036,10.806891125949033,8.744401787285582e-05,G,92.53354996783894,0,0,0,0,0,0,0,0,0,1.0900904081868954,2.0387093298884884
1.002482,13.658343602384264,6.558686767377309e-05,G,73.2153201816826,0,0,0,0,0,0,0,0,1,0.9829980245834417,1.8303991867781997
0.9929007,13.39031230585478,6.699119791055158e-05,G,74.68085711210485,0,0,0,0,0,0,0,0,0,0.8511573261081162,1.592131609882349
1.0324287,17.904887438136274,9.536924361548074e-05,G,55.85067225108958,0,0,0,0,0,0,0,0,1,1.4315722163542488,2.653137196165851
1.051588,11.54172446981,8.043890827830647e-05,G,86.64216535542215,0,0,0,0,0,0,0,0,1,1.3628145131832716,2.5258877115647422
0.9139988,13.36396304498112,7.43156292270929e-05,G,74.8281027592001,0,0,0,0,0,0,0,0,1,0.9660068411038104,1.8101768414465316
1.0593338,14.423592310152715,9.337554829542923e-05,G,69.33085589892218,0,0,0,0,0,0,0,0,1,1.3200628719639624,2.438926625804119
1.058102,14.767309789181606,9.496488042942368e-05,G,67.71714105521039,0,0,0,0,0,0,0,0,0,1.2033371909555273,2.2251836639233
1.028469,11.94497300418084,7.1853661852843e-05,G,83.71722561867588,0,0,0,0,0,0,0,0,0,0.9221354578621568,1.7172866257239947
1.0041692,10.771875354852815,8.431505597568253e-05,G,92.83434565082412,0,0,0,0,0,0,0,0,0,1.3151581494427913,2.4416665841496776
0.9699603,11.650067014604886,4.758749338396644e-05,G,85.83641611214502,0,0,0,0,0,0,0,0,1,1.1461624837132098,2.135068916153339
0.9870625,10.591180058264175,6.782121768913964e-05,G,94.4181851784978,0,0,0,0,0,0,0,0,0,0.9818597515906046,1.830527259792479
1.0201083,10.67863775007809,5.4293315268547166e-05,G,93.6449033485275,0,0,0,0,0,0,0,0,1,1.2061868185901303,2.2359962971180534
0.9590052,12.85315078086831,6.5387984036151e-05,G,77.80193487564796,0,0,0,0,0,0,0,0,1,1.4098126537122315,2.640705909760533
1.0182613,11.197317646086375,5.7436122953106e-05,G,89.30710296938967,0,0,0,0,0,0,0,0,1,0.9657992094085392,1.7982087820918071
1.0372431,12.947974008067757,5.935465968981328e-05,G,77.2321599793844,0,0,0,0,0,0,0,0,1,0.9339604882006174,1.735299187131672
1.0217543,11.5688773321997,5.511455497355468e-05,G,86.43881089625665,0,0,0,0,0,0,0,0,1,1.1250009192215258,2.087438144393161
0.90461254,16.69116727272668,6.282124918183188e-05,G,59.91192728827283,0,0,0,0,0,0,0,0,1,0.9011778685423842,1.6920859073690928
1.0615797,12.90232935467009,5.636153264765728e-05,G,77.50538468761401,0,0,0,0,0,0,0,0,1,1.198181122986885,2.2155697715760945
1.0162992,13.33735791490161,6.381703774409572e-05,G,74.97736855983422,0,0,0,0,0,0,0,0,1,1.117225344252755,2.074090124070376
1.0390275,12.868009257435435,8.482251417390194e-05,G,77.7120982736453,0,0,0,0,0,0,0,0,1,1.2460090278633629,2.30625508714105
0.92910224,11.216673982611214,7.92246336890547e-05,G,89.15298791337452,0,0,0,0,0,0,0,0,0,1.1121824948098398,2.07889582535537
1.0006453,11.644564138154474,6.678818537894541e-05,G,85.87697986251018,0,0,0,0,0,0,0,0,0,0.9283687159200308,1.732075219885967
0.9438605,14.095569343797347,6.942451545145488e-05,G,70.94427870272887,0,0,0,0,0,0,0,0,1,1.03683243556684,1.9360585466929103
1.0662239,12.163144498259154,0.00012123855755,G,82.21558168145783,0,0,0,0,0,0,0,0,0,1.7172466727134803,3.193741744905371
0.95986825,11.349517706609406,6.327110234992152e-05,G,88.10947089122992,0,0,0,0,0,0,0,0,1,1.3525593528862956,2.527079925471425
0.92328006,20.96264753696841,0.0001086535841255,G,47.70389800412676,0,0,0,0,0,0,0,0,1,1.253317311201661,2.3498717208182383
1.0810713,17.424192547061903,9.358284785141742e-05,G,57.39146863184898,0,0,0,0,0,0,0,0,1,1.6457345916113169,3.0465565142485334
0.92919874,10.58941487227044,6.35870659122505e-05,G,94.43392407059346,0,0,0,0,0,0,0,0,1,1.2317238515290416,2.3041304489921792
0.9903278,11.148230631126244,7.181706922985975e-05,G,89.70033300243767,0,0,0,0,0,0,0,0,0,0.8807638894986295,1.6457297039675605
0.9636749,17.31865399633262,0.0002070965184302,G,57.74120784512231,0,0,0,0,0,0,0,0,0,1.2564653722776016,2.3434200667594194
1.013739,10.592091047465782,6.779850792881156e-05,G,94.4100645961928,0,0,0,0,0,0,0,0,1,1.5673687600788555,2.9269914814547007
0.9376095,16.819669416141306,7.553475748814411e-05,G,59.45420063014625,0,0,0,0,0,0,0,0,1,0.91857505196917,1.7214958465774983
0.99089503,16.19611618422819,6.911909650762794e-05,G,61.74319748173959,0,0,0,0,0,0,0,0,1,0.9193116057287104,1.7172974122668816
0.907429,10.405696724891811,8.908744462750529e-05,G,96.1012055644354,0,0,0,0,0,0,0,0,0,0.884656668275701,1.6615524605684564
0.92385995,23.38439597195596,7.528880718802547e-05,G,42.76355913572722,0,0,0,0,0,0,0,0,1,0.8698989455103231,1.63392692923832
0.90729535,32.977696569279644,9.55933784220966e-05,G,30.323524807113102,0,0,0,0,0,0,0,0,1,0.9521273496157284,1.7855235791226605
0.9579712,10.482303624802103,6.376122263826564e-05,G,95.39887755530256,0,0,0,0,0,0,0,0,1,1.1183137227503657,2.08497924577621
1.0282437,12.602859421595506,6.811628399549881e-05,G,79.34707248154017,0,0,0,0,0,0,0,0,1,1.085362048779699,2.0137769203706037
0.9943768,12.629299612865852,7.412380536222169e-05,G,79.18095465731683,0,0,0,0,0,0,0,0,0,0.99536628070398,1.853518439444652
1.0401189,11.88216586425923,6.634600814680013e-05,G,84.15974086070739,0,0,0,0,0,0,0,0,1,1.202321976946539,2.2261562263186105
1.0881469,10.96534482759742,6.284057182714919e-05,G,91.19640245906491,0,0,0,0,0,0,0,0,1,1.4665067004257355,2.712959658723964
1.0557699,10.821804383665288,5.298896060506464e-05,G,92.40603179904322,0,0,0,0,0,0,0,0,1,1.134299903746786,2.100383515825885
0.94608974,18.639863450609763,5.540094573721367e-05,G,53.64846167729234,0,0,0,0,0,0,0,0,1,1.0073695801314078,1.8822531712568555
1.020706,13.2073842220343,6.05179538678887e-05,G,75.71521984888334,0,0,0,0,0,0,0,0,1,1.1396536940421815,2.113883588564948
1.0417376,11.088170990769177,4.547833414772205e-05,G,90.186199404076,0,0,0,0,0,0,0,0,1,1.137007651569724,2.1057209153127547
0.8849788,10.392970334222694,6.356259496865578e-05,G,96.21888332608154,0,0,0,0,0,0,0,0,0,0.9515361033223608,1.7867149280530656
0.93936914,14.562703312020329,6.715135558477101e-05,G,68.66856919172288,0,0,0,0,0,0,0,0,1,0.9021717507590084,1.689360465715836
1.186049,12.56948757095564,8.60383838830668e-05,G,79.55773808239435,0,0,0,0,0,0,0,0,1,2.095692825987014,3.8928601438893975
0.94083303,13.062095812333895,0.0001073017829326,G,76.55739280795576,0,0,0,0,0,0,0,0,0,1.245054768005453,2.3292465829816016
1.0357505,11.735918067814074,6.961960287419151e-05,G,85.20850215736547,0,0,0,0,0,0,0,0,0,1.0773714526637226,1.9995013577394911
1.1011723,15.055609314207777,0.0001510174453448,G,66.42042704019381,0,0,0,0,0,0,0,0,0,1.68364297479137,3.109587580796856
0.94189095,14.484743450876076,0.000176247402245,G,69.03815752011246,0,0,0,0,0,0,0,0,0,1.302639599242356,2.4363769846747365
0.9426765,27.81814347347744,0.0001770041317102,G,35.947761968854124,0,0,0,0,0,0,0,0,1,1.080689794902855,2.01794455949562
0.9819267,14.657776571191851,6.763755347125992e-05,G,68.22317117081613,0,0,0,0,0,0,0,0,1,0.8345755961223256,1.560267181467793
0.9567958,28.90964771610414,0.0001667842298356,G,34.590528733525495,0,0,0,0,0,0,0,0,0,0.9516778676755656,1.7789189537429673
0.96728915,11.289104901802094,9.540588307124388e-05,G,88.58098216806974,0,0,0,0,0,0,0,0,0,1.1308525680694907,2.1064821370550235
0.9477906,18.235352699438128,0.0001182972877931,G,54.83853350589771,0,0,0,0,0,0,0,0,1,1.2236182163117728,2.283948083212575
0.9642712,25.36810775575994,9.340004523788002e-05,G,39.419573963806805,0,0,0,0,0,0,0,0,1,0.823056301066048,1.545555109951328
0.991314,19.752143255282377,8.936041958831349e-05,G,50.62741734280237,0,0,0,0,0,0,0,0,1,1.1373550007297155,2.1139439062690464
0.9830676,12.193828507040898,0.0001224765126183,G,82.00869804119232,0,0,0,0,0,0,0,0,0,1.1263087530469382,2.0949936963915543
1.0008779,11.731877407774483,7.957163754270456e-05,G,85.23784942871289,0,0,0,0,0,0,0,0,0,0.8948227109208912,1.6703770815199854
1.0685503,11.22749771264792,0.0001104877277552,G,89.0670410801765,0,0,0,0,0,0,0,0,0,1.734707866790626,3.2506798044144296
0.98533386,10.249106408743184,5.602804236179738e-05,G,97.56948168153782,0,0,0,0,0,0,0,0,0,0.8786726314558753,1.6434449277000986
0.95626414,12.213099590635483,8.904841622004377e-05,G,81.87929628992464,0,0,0,0,0,0,0,0,0,0.9928400591625812,1.8545716839565876
