mass,parallax,pmra_error,pmdec_error,ruwe,teff_gspphot,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag,alpha_min,distance_pc,bp_rp,spectral_type,spectral_type_temp,confirm
1.1160243,12.041358087862095,0.025766978,0.018320605,0.8008882,5964.0273,8.413412,7.69075,8.1360445,94.84848710109497,83.0471108577045,0.7226619999999988,G,G,True
1.0623056,15.07622355012938,0.02169438,0.020083752,0.95432395,5904.586,9.102556,8.345809,8.809973,88.69063626920904,66.32960811936343,0.7567470000000007,G,G,True
0.8389658,13.920637974245851,0.026452318,0.014174243,1.0615188,5015.806,10.692566,9.644865,10.251069,90.03170902390755,71.8357881190553,1.047701,K,K,True
0.7932415,11.958570143970666,0.02011733,0.021585321,1.056252,4786.664,11.149734,10.009209,10.695459,88.51947492511165,83.62203741424598,1.1405250000000002,K,K,True
0.7847796,52.164287919347096,0.025805052,0.026207706,0.9584467,4884.119,8.003902,6.913093,7.543477,110.33902783034779,19.17020321539005,1.0908090000000001,K,K,True
0.99539995,17.2047441626157,0.024939872,0.014931802,1.0200896,5661.327,9.112704,8.298565,8.793039,87.20437682302587,58.12350306102816,0.8141390000000008,G,G,True
1.0679486,13.018180113194903,0.023152608,0.016925173,1.0308856,5994.486,8.843408,8.125786,8.569532,86.0380302223054,76.81565251862085,0.7176220000000004,G,G,True
0.7164955,10.541880906905083,0.01939977,0.015545653,0.9803595,4570.9053,12.174173,10.834109,11.5707655,74.57992779055087,94.8597322271954,1.340064,K,K,True
0.7618973,20.81246392963837,0.01947744,0.012795689,0.99792075,4736.8164,10.186673,8.992649,9.665786,69.91353898527014,48.048131320767446,1.1940240000000006,K,K,True
0.72453845,24.64394249323617,0.016980272,0.011880985,1.0151671,4526.064,10.39947,9.102992,9.823653,62.17223637507244,40.57792296319723,1.2964780000000005,K,K,True
0.9816027,10.788167950662263,0.019116253,0.018143853,0.91069597,5750.2686,9.766923,8.968433,9.450933,79.0675329956017,92.69414460113333,0.798490000000001,G,G,True
0.7837626,10.209293445059886,0.017905973,0.014477661,0.9537416,4966.8022,11.30334,10.233415,10.850468,69.07994523715873,97.94997130618123,1.0699249999999996,K,K,True
0.94943553,10.214277343047542,0.020594202,0.020035785,1.0007987,5682.5566,9.948253,9.0940275,9.604547,86.19735801779113,97.9021781389812,0.8542255000000001,G,G,True
1.2540221,12.083308301553885,0.034430925,0.022736646,0.94920534,6449.888,8.30582,7.717148,8.08993,123.78203831398345,82.7587921323999,0.5886720000000008,F,F,True
0.72823006,18.53335629763737,0.019780599,0.017457625,1.0563868,4419.16,10.994955,9.599387,10.357977,79.14775364440126,53.9567676755602,1.395567999999999,K,K,True
1.0434343,11.133820036087496,0.019986413,0.013114008,1.0246953,5832.661,10.061572,9.196517,9.716685,71.71405157900156,89.8164328827617,0.8650549999999999,G,G,True
0.97383267,10.42115450677311,0.020840384,0.024455054,0.9853254,5563.251,10.4500675,9.566177,10.091431,96.39160462765078,95.95865787711539,0.8838904999999997,G,G,True
0.72812295,10.744799483095266,0.016610976,0.01411753,0.83896875,4611.72,12.044404,10.684085,11.428664,65.39925529210011,93.06827936373261,1.3603190000000005,K,K,True
1.063848,14.178906474286054,0.031964213,0.029214283,1.0098361,5985.0317,8.66743,7.9471464,8.392664,129.91022744657604,70.52730066409107,0.7202835999999992,G,G,True
0.9956166,10.137935372502742,0.019241123,0.017080568,1.1582173,5762.0586,9.952479,9.161648,9.6394205,77.18613578573407,98.63941357451473,0.7908310000000007,G,G,True
0.8137969,10.83338156002017,0.017508037,0.014954376,0.80397636,4913.131,11.439263,10.319444,10.959713,69.07591830938411,92.30728138390596,1.1198189999999997,K,K,True
0.99106663,10.253236531424417,0.019505756,0.014700456,0.98613393,5752.1724,9.374064,8.56439,9.055678,73.2748341086846,97.53017956185552,0.8096740000000011,G,G,True
1.0596164,12.356519630178456,0.018931046,0.013861442,1.0207045,5969.1797,9.075933,8.355207,8.800513,70.38974849195955,80.92893710601889,0.7207259999999991,G,G,True
0.7179186,30.70943888662492,0.020724278,0.018165017,1.0123764,4581.4717,9.787289,8.457222,9.1910925,82.6750982526429,32.56327814037451,1.3300669999999997,K,K,True
0.7936959,29.306871560707474,0.022051224,0.014042884,0.8734489,4964.3486,8.997912,7.928461,8.5463,78.42915043796336,34.121690468686104,1.069450999999999,K,K,True
0.9459318,23.28551913139135,0.023888573,0.016769627,1.0506611,5566.3335,8.532451,7.7012553,8.206435,87.56117168733593,42.94514519334439,0.8311957000000003,G,G,True
0.770921,23.60006181340508,0.0186127,0.013934934,1.0664222,4848.934,9.637865,8.492821,9.145212,69.75338616776395,42.37277037266019,1.1450440000000004,K,K,True
1.018221,14.063744667223926,0.027172249,0.017446712,0.981183,5814.049,8.547624,7.7934184,8.258347,96.87347355164108,71.10481764721858,0.7542056000000006,G,G,True
0.77254504,12.793099978965332,0.023837911,0.016622934,1.1051271,4718.817,11.468242,10.264792,10.944043,87.18435307158327,78.16713710079807,1.2034500000000001,K,K,True
1.0719223,11.109095276334369,0.020385148,0.015249817,1.1294727,5901.9414,9.655573,8.915377,9.369408,76.3740832850944,90.01633122458615,0.740196000000001,G,G,True
0.74804586,11.977265525168242,0.019340862,0.015198555,0.87360424,4589.7993,11.944351,10.61543,11.348212,73.79420812583886,83.49151130520279,1.3289209999999994,K,K,True
1.0624793,19.224864306224752,0.026890332,0.019569445,0.960643,5958.258,8.195682,7.475053,7.9197197,99.77213134991274,52.01597182021271,0.7206289999999997,G,G,True
0.75088,12.383116908785906,0.01900129,0.014007421,1.1437652,4755.8926,11.312023,10.141303,10.805007,70.81886600771062,80.75511257512987,1.1707199999999993,K,K,True
0.9833553,11.851495157188326,0.0223645,0.014950025,0.9471901,5758.9595,9.56482,8.763032,9.2489605,80.7035747024605,84.37753943589698,0.8017879999999984,G,G,True
1.0907435,12.459305373229835,0.022175908,0.015160307,1.0175372,5649.5664,8.335045,7.5192657,8.013398,80.5881643644302,80.26129627969534,0.8157792999999991,G,G,True
0.99196106,10.391064365198712,0.01909966,0.012538748,0.9613376,5724.702,9.245555,8.460861,8.941076,68.54308806661643,96.23653216403463,0.784694,G,G,True
0.72476596,11.781743967431344,0.0236275,0.01695199,1.1573919,4570.6743,11.835193,10.499439,11.236207,87.23908809066552,84.87707785573446,1.3357539999999997,K,K,True
0.7739283,10.452725399770694,0.017772263,0.012995096,0.98183334,4928.6045,11.411186,10.284629,10.928897,66.04947138102973,95.66882910957725,1.126557,K,K,True
0.8822889,12.134924750575404,0.017460974,0.012652157,1.1159818,5519.6787,9.78157,8.88742,9.417494,64.68898057653966,82.40677388235001,0.8941499999999998,G,G,True
0.71297485,12.17296488739724,0.028302232,0.020759905,1.0738748,4553.3965,11.891682,10.549738,11.286988,105.29914494485526,82.14925527595231,1.3419439999999998,K,K,True
0.9547064,18.01195446442306,0.013900762,0.013466456,1.0047929,5507.505,9.332362,8.446022,8.976129,58.061946164637135,55.51868354848359,0.8863400000000006,G,G,True
1.0463859,10.49767350349921,0.0117104985,0.013161597,0.87768424,5890.176,9.309743,8.564723,9.022393,52.85140202851956,95.25920192380417,0.7450199999999985,G,G,True
1.0746729,14.46514274396013,0.023546707,0.012210026,0.7667536,5969.537,8.8616295,8.144725,8.587739,79.57254117583985,69.13170631638229,0.7169045000000001,G,G,True
0.96694267,21.95690578296772,0.020685157,0.014649782,1.1017905,5536.157,8.826445,7.937149,8.468613,76.0422678177049,45.543757844774014,0.8892959999999999,G,G,True
1.7964044,16.32449378927963,0.044426642,0.034785375,1.0202391,8031.472,5.930055,5.7079406,5.858628,169.27415484822572,61.25764222206416,0.2221144000000006,A,A,True
1.491812,10.852240654026168,0.028923556,0.020191284,1.0388414,7073.6445,7.7835946,7.3307195,7.628069,105.82221114342738,92.1468691932298,0.4528751,F,F,True
0.6239778,10.99481259043701,0.022111181,0.016380303,1.0631903,3630.6885,14.285296,12.002483,13.094142,82.55281863315831,90.95198228933641,2.282813000000001,M,M,True
0.74105006,10.131744171926304,0.021091701,0.017949022,0.9528867,4699.719,11.948277,10.686089,11.387361,83.08576999985597,98.69968911876646,1.2621879999999983,K,K,True
0.5714383,11.9849771039824,0.021665057,0.014891816,0.9523167,3664.9924,14.234003,12.151677,13.175432,78.86867507014395,83.43778976997105,2.082326,M,M,True
0.8172216,10.201200806808734,0.013897968,0.01163266,0.89353323,5179.7095,10.953464,9.920726,10.518473,54.371413802122305,98.02767526471547,1.0327380000000002,K,K,True
0.9591468,14.576932164078393,0.021983523,0.01796937,1.0205272,5700.6294,9.152164,8.343107,8.832593,85.17958602385822,68.60154034771992,0.809057000000001,G,G,True
0.7715597,10.469059098266433,0.022676116,0.019253405,0.93230635,4871.5444,11.546182,10.397907,11.051456,89.24179832598247,95.51956776761243,1.148275,K,K,True
0.9432465,21.58244337067732,0.028325964,0.02400621,0.85029215,5650.925,8.39151,7.5674515,8.070218,111.39086675235346,46.33395685674013,0.8240585000000005,G,G,True
0.95033544,21.51238002336497,0.02729307,0.022368105,0.94238406,5681.777,8.319697,7.5104785,8.005917,105.86403601716367,46.484861224740484,0.8092185000000001,G,G,True
0.8422496,12.268715458629362,0.016136725,0.011569569,0.9653728,5026.209,11.043699,9.952833,10.579996,59.5670998550582,81.50812555495668,1.0908660000000001,K,K,True
0.7612639,17.281249468107536,0.0123619335,0.01137992,0.8111217,4678.087,10.713686,9.492415,10.176848,50.407140482112254,57.866186229502404,1.2212709999999998,K,K,True
1.0719424,10.142962124550174,0.019459033,0.014913945,1.1893078,5996.938,9.540108,8.808213,9.259573,73.55078168736908,98.59052885345844,0.7318949999999997,G,G,True
0.58319867,10.04496221548938,0.01384928,0.014120357,0.948526,3697.1782,14.189475,12.268065,13.235251,59.3353465055412,99.55239039704851,1.9214099999999998,M,M,True
1.5433135,12.97201919798418,0.017844781,0.017295307,0.91506493,7362.109,7.224623,6.865745,7.1039634,74.55249612494467,77.08900092866017,0.3588779999999998,F,F,True
0.8417264,19.077648401003103,0.01355463,0.012932428,0.93808234,5157.7554,9.675101,8.699103,9.273405,56.20303546703466,52.41736187712842,0.9759980000000006,K,K,True
1.0716456,10.323766502426592,0.013282262,0.011527336,0.85891616,5993.561,9.474534,8.7387295,9.189597,52.760606818362696,96.86387228585139,0.7358045000000004,G,G,True
0.75541013,10.2883622493604,0.01593017,0.01325317,0.84450895,4693.222,12.005772,10.764696,11.460852,62.16712540804988,97.19719968668166,1.2410759999999996,K,K,True
0.79483575,13.073123511905788,0.014834149,0.011589178,0.76010805,4975.057,10.437591,9.386368,10.207866,56.47343808755551,76.49281360260177,1.0512230000000002,K,K,True
1.398599,13.185818816337688,0.021201584,0.02158759,1.0582592,6819.9585,7.613699,7.125403,7.440319,90.77323865024539,75.83905208533317,0.48829600000000006,F,F,True
0.79150695,13.99909397056314,0.008833965,0.011704867,1.1036159,4901.8076,10.957287,9.796048,10.455569,43.99301810492462,71.43319432691636,1.1612390000000001,K,K,True
1.0357493,13.000658016970958,0.008304903,0.0119397435,0.9909679,5832.61,9.573165,8.780691,9.262674,43.6320982553763,76.91918352860354,0.7924740000000003,G,G,True
0.7916557,34.81328611233917,0.010583462,0.017306214,1.0098072,4979.7573,8.688059,7.596648,8.225831,60.857476108307026,28.724665542146607,1.0914110000000008,K,K,True
0.8020559,13.62114302038443,0.008619633,0.011664088,1.0421472,4884.6475,11.051769,9.897563,10.554182,43.51024244172741,73.41527788846145,1.1542060000000003,K,K,True
0.9245127,10.546803811331763,0.0072734063,0.012817708,0.8573879,5619.284,9.953606,9.115147,9.622249,44.212720999767626,94.81545479452019,0.8384590000000003,G,G,True
1.2680361,14.784261775515157,0.022729741,0.02010597,0.92833054,6445.959,7.749782,7.1599717,7.532694,91.03856545504125,67.63949496999183,0.5898102999999999,F,F,True
1.0663363,17.309362298156394,0.032649755,0.027320027,1.1893634,5990.8604,8.268398,7.555667,7.9974384,127.71653530990726,57.772203433890176,0.7127309999999998,G,G,True
0.7565607,11.854675349620289,0.018370686,0.011341895,0.7073469,4810.9883,11.362059,10.171857,10.842856,64.76948491932438,84.35490390987641,1.190202000000001,K,K,True
0.7372952,32.18534495997193,0.021025214,0.016579146,1.0347525,4533.763,9.564495,8.293964,9.010286,80.3265171192926,31.070041388205528,1.270531,K,K,True
1.2853537,15.154439823693975,0.025818428,0.020677632,0.9931762,6452.3887,7.6491685,7.0697327,7.4389095,99.23407280600485,65.9872625866711,0.5794357999999997,F,F,True
0.7985357,11.269277261688346,0.0130044315,0.008928716,0.92320335,5015.6025,11.174368,10.060759,10.698093,47.32372420278897,88.73683527156217,1.1136090000000003,K,K,True
0.98027676,11.215699560786796,0.018727649,0.014986227,1.0625724,5770.5234,9.310266,8.527011,9.004565,71.95697694361937,89.16073353964278,0.7832550000000005,G,G,True
0.7614071,13.46629375967056,0.019801479,0.015196093,1.0807434,4670.7397,11.508744,10.211309,10.929961,74.88109452638103,74.25948207032609,1.2974350000000001,K,K,True
0.5293422,12.247407645788517,0.020244306,0.01698541,1.192969,3662.1406,15.021544,12.672681,13.778999,79.27814771175991,81.6499318812065,2.3488629999999997,M,M,True
0.99572486,10.376402491383008,0.016229697,0.013000034,0.9908484,5638.6504,10.407721,9.512089,10.044105,62.382974748056746,96.37251454253449,0.8956320000000009,G,G,True
0.94498396,21.111971116235285,0.031125594,0.032391876,1.0754061,5686.7544,8.170122,7.3681726,7.8561606,134.7676745138459,47.3664914798501,0.8019493999999989,G,G,True
0.9746037,15.38310081604418,0.014929554,0.012672999,0.983872,5583.598,9.513092,8.629757,9.158021,58.74919894463458,65.00639968224259,0.8833350000000006,G,G,True
0.9891478,15.394029044551043,0.01464747,0.012481678,0.83969724,5628.719,9.436176,8.566721,9.088047,57.73271141969045,64.96025160833157,0.8694550000000003,G,G,True
0.947158,10.731668756838635,0.0129719945,0.011831809,0.9687077,5499.275,10.429177,9.538037,10.067567,52.67237520450926,93.18215299580145,0.89114,G,G,True
0.99331415,10.567226816101048,0.016861642,0.010678441,0.92864805,5664.2397,10.184025,9.354394,9.858374,59.875676682103595,94.63220742800016,0.8296310000000009,G,G,True
1.0379138,13.186525863689065,0.019346988,0.011379865,0.88926107,5870.4775,8.615271,7.84365,8.313153,67.33695455552858,75.83498567682935,0.7716209999999997,G,G,True
0.89683217,22.3685722086897,0.021244286,0.017348707,0.950818,5536.078,8.23922,7.368262,7.8889694,82.28411693634929,44.70558025207894,0.8709579999999999,G,G,True
0.76436657,10.953489403077702,0.017514087,0.017174508,0.9095793,4786.0703,11.68557,10.479809,11.158892,73.58914808836082,91.2951081797752,1.2057610000000007,K,K,True
0.79105633,10.743371548734332,0.017674606,0.013026786,1.141747,4908.715,11.526762,10.355633,11.01936,65.86956548137606,93.08064935330373,1.1711290000000005,K,K,True
0.782023,11.58920291020288,0.012147276,0.010702724,0.8035022,4959.783,11.13079,10.026294,10.657202,48.56893592784557,86.28721127314303,1.1044959999999993,K,K,True
1.0328444,10.497012695994636,0.020008096,0.013951702,0.99426824,5757.632,10.205716,9.3661995,9.873296,73.17626014069167,95.26519867710284,0.8395165000000002,G,G,True
0.7201719,20.411789833602977,0.025974447,0.022920147,1.0533316,4491.646,10.7504225,9.410525,10.148459,103.92326649560607,48.991294156563704,1.339897500000001,K,K,True
1.3650855,13.18829370671178,0.026102467,0.01938467,0.8984239,6491.906,7.6008234,7.019466,7.3875318,97.53941731656438,75.82482027156253,0.5813573999999999,F,F,True
1.3074143,12.452068457021015,0.025240276,0.020924848,0.8458281,6410.451,7.9598546,7.371712,7.7459526,98.3579542661066,80.3079426885223,0.5881426000000003,F,F,True
0.77921623,10.560971979865084,0.020667676,0.016152028,1.0192894,4813.149,11.805606,10.571831,11.260995,78.69159775848905,94.68825425411033,1.2337749999999996,K,K,True
0.7589265,12.217279963999596,0.020202575,0.012892347,0.9673614,4707.399,11.340172,10.1308155,10.8109045,71.89721712410923,81.8512797403906,1.2093565000000002,K,K,True
1.0062475,24.02381116265034,0.024379702,0.020178646,0.97437716,5747.45,8.17651,7.395101,7.8745966,94.94171167626526,41.625368815531374,0.781409,G,G,True
0.8061187,19.87831816421286,0.019979438,0.014666262,0.89281857,5014.1074,9.742571,8.6775255,9.292524,74.35384761151498,50.30606672753182,1.0650455,K,K,True
1.0503075,10.372092345252726,0.01636808,0.011807764,0.8899967,5951.8276,9.432328,8.693278,9.146737,60.54779931669576,96.41256235610906,0.7390500000000007,G,G,True
0.75442475,13.0022109992376,0.019236308,0.01510959,0.9693274,4749.99,11.205221,10.022105,10.690541,73.38267710400511,76.90999631206078,1.183116,K,K,True
1.00114,13.170307248616655,0.01844118,0.016864622,0.85957396,5837.4473,9.062085,8.29694,8.7654,74.96954951817142,75.92837290147769,0.7651450000000004,G,G,True
1.4316957,16.110570210741777,0.0251728,0.01823485,0.8391703,6920.3784,7.063166,6.6004677,6.902249,93.2502897006894,62.07104943642818,0.46269829999999956,F,F,True
0.7938545,13.132471154497646,0.018377198,0.015551096,0.9194591,5020.3765,10.631407,9.582447,10.190219,72.22203222141967,76.14713089680134,1.0489599999999992,K,K,True
1.0167738,12.360013865798091,0.015686583,0.013260555,0.98540217,5796.4443,9.538005,8.753675,9.231338,61.62143171101452,80.9060581046063,0.7843300000000006,G,G,True
1.1159493,17.658842441696756,0.04923621,0.03918329,1.3884445,5948.345,7.598315,6.859891,7.315841,188.7744985783138,56.628853408803316,0.7384240000000002,G,G,True
0.9974609,10.346448882078452,0.016569851,0.013644955,1.014092,5800.7734,9.774873,9.000816,9.471884,64.39489756205872,96.65151893149977,0.7740569999999991,G,G,True
0.79989773,57.52400132481068,0.022432772,0.018614288,0.91518664,5185.343,7.382564,6.3405538,6.9462137,87.44992164752551,17.38404799682615,1.0420102,K,K,True
0.75677633,12.19479850310385,0.015771685,0.012127688,1.0392903,4759.1074,11.376018,10.176332,10.853209,59.68619417990328,82.00217492281463,1.1996859999999998,K,K,True
0.9522455,13.81611371146285,0.018344045,0.016830849,0.9087792,5689.3555,9.363576,8.507499,9.022397,74.68623156382597,72.3792537383597,0.8560770000000009,G,G,True
0.966164,11.84976243482672,0.025104249,0.022627955,0.9036477,5721.1235,9.566773,8.76026,9.247733,101.39146407870949,84.38987747644437,0.8065129999999989,G,G,True
0.8024584,10.147089651567704,0.022437409,0.014161997,0.9956703,4953.0815,11.313825,10.220004,10.848425,79.59896566508644,98.55042522911997,1.0938210000000002,K,K,True
0.9959276,11.017445060306615,0.020968063,0.01682307,0.9908132,5741.257,9.114623,8.313948,8.799497,80.64786514081956,90.76514514265888,0.800675,G,G,True
1.3144883,18.659224187042945,0.036659215,0.021360982,0.90021724,6547.005,7.0948772,6.5408587,6.8951,127.28592368280533,53.59279624789571,0.5540184999999997,F,F,True
1.0059644,10.56824958943334,0.015498724,0.013687461,1.0781317,5826.686,9.489214,8.713513,9.18495,62.03235694613153,94.62304911873483,0.7757009999999998,G,G,True
0.72386074,17.68167131229806,0.015347292,0.01327088,0.9646251,4583.6606,10.907798,9.611925,10.329953,60.86789506274203,56.555739688729204,1.2958730000000003,K,K,True
0.715331,11.675295436820418,0.023806788,0.018694917,1.0562729,4581.522,11.860051,10.576022,11.287579,90.80951320552542,85.65093752114372,1.2840290000000003,K,K,True
0.9504881,11.916100524088378,0.015556769,0.013419525,0.96020716,5680.302,9.222682,8.409692,8.900412,61.63497721671416,83.92007083009258,0.812990000000001,G,G,True
0.75953007,16.573050805793002,0.017532969,0.01420954,1.087876,4773.8345,10.65706,9.492323,10.15321,67.70409338215119,60.33892080089783,1.1647369999999988,K,K,True
0.7565373,11.93436225476057,0.025464037,0.016243631,1.051705,4828.533,11.270843,10.129942,10.779752,90.61155862037563,83.79165795818741,1.1409009999999995,K,K,True
0.7212183,15.669948438319556,0.021330655,0.017670726,1.2987783,4655.3677,11.246605,9.951679,10.669622,83.09790972620738,63.81641930324309,1.2949260000000002,K,K,True
1.0379562,12.054101168284948,0.016105087,0.012140426,0.9920034,5771.192,9.880823,9.016032,9.532506,60.505156281522034,82.9593170025036,0.8647910000000003,G,G,True
0.7048533,23.32630242086362,0.015725804,0.011358888,0.9338453,4444.336,10.550172,9.195755,9.95677,58.19731293098196,42.870060670463374,1.3544169999999998,K,K,True
1.000674,11.435192136433198,0.017264964,0.011656393,0.97411203,5693.186,10.021837,9.1545105,9.671634,62.49443428998862,87.44933955363469,0.867326499999999,G,G,True
0.75995207,14.356672125662593,0.01907495,0.012196063,1.1356702,4817.654,10.92521,9.751713,10.416793,67.92185974943723,69.6540250586692,1.1734969999999993,K,K,True
0.5227634,12.695035523723556,0.03063955,0.021363057,1.2296147,3667.4358,14.935283,12.624197,13.713018,112.05561144935912,78.77094933143535,2.3110859999999995,M,M,True
0.7271244,10.333252705534106,0.012341745,0.015401808,0.9772682,4642.9634,12.079118,10.781492,11.49901,59.20987446216215,96.77494865333519,1.2976259999999993,K,K,True
0.50630337,10.71973399309422,0.019827811,0.013369384,1.1024,3687.649,15.171837,12.987164,14.043179,71.74219580080187,93.28589689298371,2.184673,M,M,True
0.76631427,10.857617752980486,0.020024866,0.014447556,1.0029001,4813.0117,11.600915,10.425574,11.091459,74.07796024608012,92.10123461249071,1.1753410000000013,K,K,True
0.725494,14.79698118149342,0.020954888,0.013510637,1.1326627,4586.092,11.45652,10.101308,10.846078,74.79840766450057,67.58135242144525,1.3552119999999999,K,K,True
1.0245574,13.30555952605502,0.019772464,0.0123734325,1.0620234,5734.2705,9.666576,8.838082,9.339294,69.97477745709642,75.15655377301454,0.8284939999999992,G,G,True
0.8231126,13.699800899695855,0.0142480405,0.01002857,0.89261746,4944.505,10.875173,9.769506,10.402113,52.27054494656491,72.99376153869511,1.1056670000000004,K,K,True
0.8024098,16.70588945927566,0.016480424,0.0106876725,0.8515764,5004.9907,10.285771,9.199107,9.824146,58.92772240790654,59.85912946675025,1.0866640000000007,K,K,True
1.4454676,25.80747842309592,0.035725296,0.025109218,0.9137387,6886.036,5.9495683,5.4509983,5.771353,130.9997191818832,38.74845824166489,0.49856999999999996,F,F,True
0.9465819,10.112808443255012,0.017157985,0.011487544,1.0075284,5684.4663,9.700871,8.867671,9.3677225,61.94546833876913,98.88449935655359,0.8331999999999997,G,G,True
0.7111815,11.87644236444042,0.019350894,0.015551331,0.9400646,4538.834,11.915211,10.597197,11.325869,74.47623077356408,84.2002991564315,1.3180139999999998,K,K,True
1.0130527,10.73097089375416,0.019423952,0.010686752,1.1350527,5861.1484,9.436949,8.677914,9.141464,66.50916640937753,93.18821287475849,0.7590350000000008,G,G,True
0.77194554,14.95540686883415,0.018246735,0.01159446,0.93973804,4680.974,10.977863,9.754577,10.440913,64.85656148506816,66.8654493167898,1.2232859999999999,K,K,True
0.96762687,12.220418881870495,0.017253522,0.009991985,0.92167413,5540.1523,10.18291,9.286725,9.821314,59.81399560974322,81.8302555474217,0.8961849999999991,G,G,True
0.87147325,20.46996590146038,0.022130162,0.012839195,1.1213553,5470.7383,8.761933,7.8739405,8.403595,76.75481082999568,48.85205988196871,0.8879925000000011,G,G,True
0.74396735,10.183241156479305,0.017048892,0.011490537,1.0091842,4707.5747,11.827525,10.610187,11.29346,61.67880049728834,98.20056155340372,1.2173379999999998,K,K,True
0.7472183,13.573652062690435,0.014664416,0.011454411,0.9033112,4681.293,11.244846,10.024567,10.708604,55.82327159708389,73.67214036292233,1.2202790000000014,K,K,True
1.1134274,10.449417010135654,0.016957512,0.01023149,0.9081178,5998.189,9.045147,8.3358555,8.775143,59.41519509058432,95.69911881495655,0.7092915000000009,G,G,True
1.4081737,15.131489043850328,0.028188327,0.016301561,1.0882679,6649.569,7.18774,6.633182,6.987423,97.68778854524679,66.08734917641272,0.5545580000000001,F,F,True
0.7502348,11.052748219264814,0.017706709,0.014271342,0.85358727,4614.9697,12.159656,10.81252,11.551511,68.22601201026487,90.47523567550479,1.3471360000000008,K,K,True
0.98809975,11.644997984379197,0.018949367,0.016858367,0.9723753,5747.6904,9.043274,8.239232,8.724107,76.08907561842504,85.87378042842235,0.8040420000000008,G,G,True
0.81071645,15.50602503512365,0.013154154,0.012364493,0.8851479,5146.6143,10.045093,9.048764,9.632053,54.159136730794415,64.4910605867615,0.9963289999999994,K,K,True
0.789508,15.086084773778854,0.024302017,0.021852061,1.312187,5026.54,10.349722,9.30671,9.909272,98.04542519640621,66.28625087259893,1.0430119999999992,K,K,True
1.3028513,22.02671391142282,0.033563633,0.033904973,1.1985087,6455.308,6.7473454,6.1677794,6.536136,143.12435812469087,45.39941836178344,0.5795660000000007,F,F,True
0.81332844,10.613155697656516,0.019583764,0.01895744,1.0483588,4988.0967,11.168178,10.079959,10.703721,81.76903505515803,94.22268253548842,1.0882189999999987,K,K,True
1.0117548,10.494333859278552,0.019712392,0.017143682,0.9977218,5836.236,9.268758,8.507273,8.972365,78.37319744599611,95.28951655334001,0.7614850000000004,G,G,True
0.767013,12.043930599358948,0.020116843,0.019316718,1.103937,4845.898,11.253902,10.111897,10.761338,83.66843311072317,83.02937249183636,1.1420049999999993,K,K,True
0.7608059,10.603775720424808,0.02418321,0.022539347,1.0101211,4747.1045,11.875948,10.600948,11.310111,99.1748369386841,94.30603082954852,1.2749999999999986,K,K,True
1.0662228,11.430611223660978,0.025955806,0.025844105,1.0892788,5872.147,9.731066,8.961574,9.431912,109.88446048120704,87.48438560573504,0.7694919999999996,G,G,True
0.7879438,10.86715022354918,0.017619794,0.01618433,0.9840488,4919.573,11.233298,10.136404,10.7665615,71.77400019061237,92.02044505034945,1.096893999999999,K,K,True
0.81777704,10.4160974559265,0.019484913,0.016979983,0.99157065,4949.877,11.55715,10.419628,11.068921,77.53602334193265,96.00524613285226,1.1375220000000006,K,K,True
0.95844424,10.06687461542034,0.018975858,0.016334008,0.9883903,5706.4126,9.923886,9.055701,9.580497,75.11289528184926,99.33569635090217,0.8681850000000004,G,G,True
1.0970078,17.081747836957007,0.0268018,0.021851892,1.0691645,5635.5186,7.6411777,6.824593,7.3191285,103.74283110160901,58.54201862390582,0.8165846999999999,G,G,True
1.046954,10.984608874993205,0.02082326,0.020124745,0.98571336,5941.2734,9.342804,8.60891,9.059915,86.87647359949428,91.0364685151904,0.7338939999999994,G,G,True
0.96675,12.718802053612126,0.021502858,0.019505229,1.0549304,5579.177,9.988774,9.09406,9.6283045,87.09444152525145,78.62375684320058,0.8947139999999987,G,G,True
1.0066571,15.816155065867472,0.030295,0.028563833,1.1099083,5700.31,8.239096,7.4765706,7.9453526,124.9124342324134,63.22649188980702,0.7625254000000004,G,G,True
2.2350316,10.434756961190692,0.041607007,0.03167513,1.204225,9592.281,6.638053,6.4076076,6.5642557,156.87610406985044,95.83356888131027,0.2304453999999998,A,A,True
0.7891244,18.88351373359416,0.017235538,0.014443584,1.1018424,4894.6924,10.200335,9.094111,9.730493,67.46204859200839,52.956246073048334,1.106224000000001,K,K,True
0.964909,11.593460978838078,0.025779586,0.022357518,1.3723782,5699.5527,9.19694,8.401596,8.888207,102.37192480883361,86.25551954031093,0.795344,G,G,True
0.7528703,12.3669326885264,0.016526988,0.0140738245,1.0844632,4789.0376,11.316452,10.101904,10.783082,65.122383369165,80.86079427987542,1.2145480000000006,K,K,True
0.79418206,23.045606543139773,0.019902818,0.017568043,0.9290581,4978.4644,9.5785675,8.514041,9.129168,79.64185264494265,43.392218734971,1.0645264999999995,K,K,True
1.0120406,16.811441282571963,0.02923354,0.025458239,0.9128187,5858.1694,8.541798,7.794926,8.251847,116.29486723503533,59.48329968809261,0.7468719999999998,G,G,True
0.9297832,15.8633399410824,0.026141196,0.022053408,1.0415891,5642.2856,8.748406,7.9243484,8.423154,102.60328647038514,63.038427198438214,0.8240575999999988,G,G,True
