mass,parallax,alpha_min_arcsec,spectral_type,distance_pc,Mercury_like_detectable,Earth_like_detectable,Super_Earth_detectable,Sub_Neptune_detectable,Neptune_like_detectable,Sub_Saturn_detectable,Saturn_like_detectable,Jupiter_like_detectable,Super_Jupiter_detectable,HZ_inner_au,HZ_outer_au
0.72793126,10.83758477856544,7.698715135854034e-05,K,92.27148118626936,0,0,0,0,0,0,0,0,0,0.3960397012388461,0.7776715625407274
0.73177654,12.26180174466627,5.901797925824727e-05,K,81.55408322720496,0,0,0,0,0,0,0,0,0,0.4370593111023036,0.8553896188145343
0.76126885,11.23572743862719,6.358773703940503e-05,K,89.00180299515904,0,0,0,0,0,0,0,0,0,0.5151176313978598,0.997422850544762
0.8033089,17.39159535288327,8.861356928508465e-05,K,57.49903788062863,0,0,0,0,0,0,0,0,0,0.5999568769484116,1.1502843554579456
0.76801455,24.995108579429672,7.352179983658655e-05,K,40.00782780447588,0,0,0,0,0,0,0,0,1,0.5364821673157266,1.0419435583329295
0.80477256,10.44576736630998,8.424567143282608e-05,K,95.73255510411153,0,0,0,0,0,0,0,0,0,0.5576813087881624,1.072347017200531
0.70149875,16.81941971553316,5.544679563346984e-05,K,59.45508328545215,0,0,0,0,0,0,0,0,0,0.37877048134288,0.7467870333391554
0.76154655,10.925053985797526,7.688334993694651e-05,K,91.53272846980812,0,0,0,0,0,0,0,0,0,0.5269610670836976,1.020019699192262
0.699828,16.230227832848144,8.764536892924506e-05,K,61.61342960177757,0,0,0,0,0,0,0,0,0,0.3733806674379819,0.7380152162830314
0.74179244,16.690902312269607,7.143380618941849e-05,K,59.91287836277686,0,0,0,0,0,0,0,0,0,0.4705012349775451,0.9197888233991774
0.72975975,12.15483900016608,8.517369658020387e-05,K,82.271760241854,0,0,0,0,0,0,0,0,0,0.3691258791081037,0.7263182060080697
0.7885232,12.054812298916874,7.6216970844185e-05,K,82.95442311365147,0,0,0,0,0,0,0,0,0,0.6242299650241581,1.1984904734504211
0.71230567,12.276496814079374,0.000102036254661,K,81.45646230715785,0,0,0,0,0,0,0,0,0,0.4003891845620892,0.7862633235876595
0.75490034,16.298361630053243,9.425938211475872e-05,K,61.35586034341375,0,0,0,0,0,0,0,0,0,0.5221630516374868,1.0152469153960608
0.71819484,11.307828593037373,6.204900570715198e-05,K,88.43430829998034,0,0,0,0,0,0,0,0,0,0.4117106290058354,0.8102723682265318
0.7802871,10.001107410860312,6.815731037805165e-05,K,99.9889271176199,0,0,0,0,0,0,0,0,0,0.4975344265223267,0.9626146972900316
0.77868783,13.889138570103244,4.090090533507601e-05,K,71.99870567585292,0,0,0,0,0,0,0,0,1,0.4701210626635148,0.9129606551356744
0.87701786,15.97543676351206,5.479189026323414e-05,K,62.59609767189606,0,0,0,0,0,0,0,0,1,0.6123611195595909,1.166064248078415
0.7391036,10.85758172097828,5.647195834257567e-05,K,92.10154025991515,0,0,0,0,0,0,0,0,0,0.4639918598612442,0.903159411279941
0.7780877,12.145660443428644,6.926453103106131e-05,K,82.33393356069374,0,0,0,0,0,0,0,0,0,0.5208185035589071,1.0093229041540843
0.80711037,12.348459770739632,6.302929507421813e-05,K,80.98175955268171,0,0,0,0,0,0,0,0,0,0.5658928565866025,1.0878295867728005
0.74728805,10.60523683777879,7.33376990083945e-05,K,94.29303798645242,0,0,0,0,0,0,0,0,0,0.4138003407086159,0.8061915682399698
0.85144424,11.863122328608812,5.999964873818515e-05,K,84.29484011881297,0,0,0,0,0,0,0,0,0,0.6259187419683061,1.1939392105359838
0.72290325,19.10962919907991,5.119596249576064e-05,K,52.32963913544423,0,0,0,0,0,0,0,0,1,0.4225470050076703,0.8314381113957213
0.7324145,13.663945541826326,7.552802421383883e-05,K,73.18530339124433,0,0,0,0,0,0,0,0,0,0.42501758524895,0.8341262892747223
0.71801066,12.054911418142815,6.966720965038429e-05,K,82.95374103661895,0,0,0,0,0,0,0,0,0,0.4188290810709602,0.821084357491743
0.81112486,15.96487986723418,6.029854688499284e-05,K,62.63748980989007,0,0,0,0,0,0,0,0,1,0.5490350875606561,1.0597176873857896
0.73647434,10.416096770483795,7.226497272881309e-05,K,96.00525245058309,0,0,0,0,0,0,0,0,0,0.4554726500351196,0.8903118505820459
0.72365135,15.359000512539769,5.962523515793055e-05,K,65.10840332243987,0,0,0,0,0,0,0,0,0,0.3718773847124547,0.733113847836229
0.72636515,42.09397216695003,6.016703263051607e-05,K,23.756370532908445,0,0,0,0,0,0,0,0,1,0.4530878149869413,0.8857499853170308
0.7936728,10.061911263367035,6.653233683169737e-05,K,99.38469678626127,0,0,0,0,0,0,0,0,0,0.5434416999708372,1.047722261462528
0.8315369,10.987951711342724,8.870107683153322e-05,K,91.0087727240112,0,0,0,0,0,0,0,0,0,0.5564365014392044,1.0679768412902153
0.8033494,12.623918867680713,7.451865319756927e-05,K,79.21470428332384,0,0,0,0,0,0,0,0,0,0.4940185898135842,0.9544765276441372
0.72159624,12.568662970158856,0.0001019604854811,K,79.56295768088059,0,0,0,0,0,0,0,0,0,0.4080334864917364,0.8006392434976148
0.8102623,33.76434481096316,9.933736445201208e-05,K,29.61704145597114,0,0,0,0,0,0,0,0,1,0.683417929150461,1.3081359231499057
0.8166036,12.70496675073547,5.070966339272357e-05,K,78.70937560242821,0,0,0,0,0,0,0,0,1,0.6815640028582007,1.298842157330256
0.79288465,13.033074176121628,0.0001047915540653,K,76.72786838213018,0,0,0,0,0,0,0,0,0,0.6079122963046883,1.166336086097042
0.7152806,10.23238602933689,8.943682395107354e-05,K,97.7289165139917,0,0,0,0,0,0,0,0,0,0.4069397967978792,0.8003691614955794
0.8282237,18.673583756590272,8.190513237945532e-05,K,53.55158458252988,0,0,0,0,0,0,0,0,1,0.6764356970867843,1.289784788861683
0.84458214,18.722108868029743,8.498614897635034e-05,K,53.41278629714736,0,0,0,0,0,0,0,0,1,0.6801958166427171,1.2950678046881776
0.827152,13.816023755912475,6.300285135456535e-05,K,72.3797249966407,0,0,0,0,0,0,0,0,0,0.5985077646165635,1.147160579177524
0.71004504,16.809336219019357,6.30635868239279e-05,K,59.490748889211,0,0,0,0,0,0,0,0,0,0.4075586996256991,0.802549601735989
0.8395457,15.340696973885944,6.270187506274263e-05,K,65.18608650586562,0,0,0,0,0,0,0,0,1,0.7343121462783555,1.3978015219613529
0.76363826,14.505997509644216,8.142909899422416e-05,K,68.93700342462878,0,0,0,0,0,0,0,0,0,0.5152902391743764,1.0039484362590845
0.74200207,10.16395687324724,9.51568725497789e-05,K,98.38687948707462,0,0,0,0,0,0,0,0,0,0.4733603785779674,0.9256422707738164
0.7561154,13.750853426953071,7.582839342121669e-05,K,72.72275901362589,0,0,0,0,0,0,0,0,0,0.5282638223909222,1.023177260951386
0.7260034,10.8328529015563,9.24605413501656e-05,K,92.31178610911768,0,0,0,0,0,0,0,0,0,0.4104217167057258,0.805076698824538
0.8385035,17.531797995066913,6.472556376052358e-05,K,57.03921527508926,0,0,0,0,0,0,0,0,1,0.571313479930489,1.096159649804593
0.70626074,10.44493284211082,5.4883702577562015e-05,K,95.74020389755896,0,0,0,0,0,0,0,0,0,0.3755233555987387,0.7413323448103902
0.74864763,12.04762379188059,4.666543823744174e-05,K,83.00391988285216,0,0,0,0,0,0,0,0,1,0.4987003050721637,0.9676296921974724
0.76444185,13.415174598813488,4.972793515010102e-05,K,74.54245135866107,0,0,0,0,0,0,0,0,1,0.5500045058934185,1.0660389261354557
0.7442645,15.019765600904622,5.120700234285934e-05,K,66.57893515593688,0,0,0,0,0,0,0,0,1,0.4559696548959149,0.8939412526547554
0.8037606,12.656441801186334,5.509314187366948e-05,K,79.01114829179448,0,0,0,0,0,0,0,0,1,0.6589857824438625,1.2596444813704204
0.8344161,14.31518531064138,5.012742986752752e-05,K,69.85588927421267,0,0,0,0,0,0,0,0,1,0.5408173494709215,1.0386931423555523
0.7571441,27.21033472326528,5.833838265919093e-05,K,36.75074232530421,0,0,0,0,0,0,0,0,1,0.5183213625158131,1.0042436984125558
0.8272899,10.166477804060149,5.1042821712009664e-05,K,98.36248298310686,0,0,0,0,0,0,0,0,0,0.6554254567441933,1.2508452450971164
0.752623,14.01808538430804,5.221336951746938e-05,K,71.33641810453004,0,0,0,0,0,0,0,0,1,0.5152681722140434,0.999918723591238
0.7464859,12.60414338483554,7.009306143807431e-05,K,79.33898952650229,0,0,0,0,0,0,0,0,0,0.380597909249308,0.7454168050353747
0.73349816,12.22791295631997,6.557686870000465e-05,K,81.78010455031512,0,0,0,0,0,0,0,0,0,0.4071166906749591,0.7957224366548561
0.8282203,10.081555996811712,6.410389071206272e-05,K,99.19103760533092,0,0,0,0,0,0,0,0,0,0.6512915616371162,1.2545629156145277
0.7335179,11.781445075733448,9.8290015656038e-05,K,84.87923116152588,0,0,0,0,0,0,0,0,0,0.4634974948437329,0.9038825913552008
0.79344815,10.475968624278163,5.369591045424478e-05,K,95.45656691663716,0,0,0,0,0,0,0,0,0,0.5806358864093276,1.1148950862839693
0.77416265,11.326554048500952,8.131838990439098e-05,K,88.28810560722553,0,0,0,0,0,0,0,0,0,0.4716296653191148,0.9174881545482628
0.77512574,15.293319885413856,6.226678463529255e-05,K,65.38802611156778,0,0,0,0,0,0,0,0,1,0.5733284468198663,1.1110099597135914
0.82974607,11.399448890124374,6.266369981502867e-05,K,87.72353906216685,0,0,0,0,0,0,0,0,0,0.5439266552214466,1.045845764068276
0.75926304,10.86912143047078,9.646595099313456e-05,K,92.0037563658617,0,0,0,0,0,0,0,0,0,0.4174980856517394,0.8155138780824484
0.7893595,38.27865156438064,0.0001414250377685,K,26.124222226535487,0,0,0,0,0,0,0,0,1,0.5761409624888638,1.1177640620210607
0.7426051,12.53900101889307,7.675135208680432e-05,K,79.75116984943662,0,0,0,0,0,0,0,0,0,0.4752287498181135,0.9250212732082826
0.7308702,10.61420479219237,7.534027506063689e-05,K,94.21336968508308,0,0,0,0,0,0,0,0,0,0.4419615765029676,0.8641831164201342
0.7559472,12.227268367705332,7.83611561577183e-05,K,81.78441577688771,0,0,0,0,0,0,0,0,0,0.4705727511134926,0.9156264102397252
0.8441381,13.391289437982763,5.9312732329320657e-05,K,74.67540781872891,0,0,0,0,0,0,0,0,0,0.6149702662980223,1.1749617271506263
0.7257965,11.149393986896852,9.181509330248282e-05,K,89.6909734444073,0,0,0,0,0,0,0,0,0,0.452154868752385,0.8837577928728066
0.7740425,13.384648860512709,6.406854153394742e-05,K,74.71245681686821,0,0,0,0,0,0,0,0,0,0.5588408635367523,1.0779657808057483
0.832268,10.139932922722368,0.0001047053228786,K,98.61998177119304,0,0,0,0,0,0,0,0,0,0.7530427453273476,1.4503066505249884
0.83001333,10.16737874173996,5.570220033327525e-05,K,98.35376702303002,0,0,0,0,0,0,0,0,0,0.5940016737314664,1.1374663299173648
0.7319522,14.968127513551805,4.93884318980814e-05,K,66.80862379710639,0,0,0,0,0,0,0,0,1,0.4581544858920574,0.8945100752213071
0.7084951,21.82017292466892,5.1363364030342094e-05,K,45.82915100867255,0,0,0,0,0,0,0,0,1,0.3526499951590549,0.697350768792035
0.7285948,13.158702207442047,7.246208905407112e-05,K,75.99533633601337,0,0,0,0,0,0,0,0,0,0.3879253928472489,0.7612536392728684
0.70232034,16.869498548709952,5.1942572727641976e-05,K,59.27858478499186,0,0,0,0,0,0,0,0,1,0.402389550861979,0.7923403263928346
0.74895924,14.63222599146063,7.379937448549901e-05,K,68.34230147782027,0,0,0,0,0,0,0,0,0,0.515069741969799,0.9993095140335508
0.85103935,10.520990043560628,5.282661215769736e-05,K,95.04808918739069,0,0,0,0,0,0,0,0,0,0.5773138730054285,1.1124049219036585
0.73489517,14.066557070199554,7.009245541705728e-05,K,71.09060127574014,0,0,0,0,0,0,0,0,0,0.4391823741637703,0.8594310827053538
0.7699517,11.515693726545154,5.336204472825442e-05,K,86.8380163406805,0,0,0,0,0,0,0,0,0,0.5502951365919065,1.0620579136726034
0.79634255,17.911659049643784,7.613952031884552e-05,K,55.82955756518196,0,0,0,0,0,0,0,0,1,0.6329942925716724,1.2122227039568012
0.77481484,10.382134666378915,6.613100103800929e-05,K,96.31930543516832,0,0,0,0,0,0,0,0,0,0.4447711353663311,0.8656124878435838
0.8362955,11.646573171473296,9.482259491085328e-05,K,85.86216608756338,0,0,0,0,0,0,0,0,0,0.6906489627109423,1.3184995157034594
0.73889226,10.398533593140158,9.302556538692772e-05,K,96.16740582149905,0,0,0,0,0,0,0,0,0,0.4686555462181749,0.9154097874445788
0.7439356,34.68544055359436,6.768620648798811e-05,K,28.830540539188068,0,0,0,0,0,0,0,0,1,0.5007862346928478,0.9729800995905754
0.7427867,11.24072790027186,8.329097837140841e-05,K,88.96221035435033,0,0,0,0,0,0,0,0,0,0.4872146894535198,0.9487593321221476
0.8380744,12.00868609411084,5.82104453250207e-05,K,83.27305686593043,0,0,0,0,0,0,0,0,1,0.7262127529667064,1.3851513339274328
0.8798509,28.60934400639768,0.0001052336428685,K,34.953615146728914,0,0,0,0,0,0,0,0,1,0.6559852250193555,1.2482177467496047
0.7446211,32.19761766760166,7.607492785911154e-05,K,31.05819847678464,0,0,0,0,0,0,0,0,1,0.4964964002733727,0.9647108180758386
0.7689137,12.75759312882509,7.07415525928849e-05,K,78.38469136788461,0,0,0,0,0,0,0,0,0,0.4849665008308674,0.9412519661105576
0.8130051,15.650395825521503,8.659102990287828e-05,K,63.89614749355248,0,0,0,0,0,0,0,0,0,0.580774780173032,1.1156801351802403
0.80821544,10.729765996839726,5.916744762640182e-05,K,93.19867742637942,0,0,0,0,0,0,0,0,0,0.6755974989119667,1.2912259845725231
0.71662617,13.794987958157062,9.195152662462904e-05,K,72.49009589810434,0,0,0,0,0,0,0,0,0,0.4181803344731691,0.8209979141208432
0.80258197,11.492425705831552,7.916630360602078e-05,K,87.01383203135038,0,0,0,0,0,0,0,0,0,0.64851673912805,1.2410699765860218
0.79891074,15.46668608618765,0.0001004057787374,K,64.65509123464003,0,0,0,0,0,0,0,0,0,0.5402814977247041,1.0410653618996053
0.7735826,11.154760091280494,7.401060702409096e-05,K,89.64782674095203,0,0,0,0,0,0,0,0,0,0.5273787243915469,1.0193810337742517
0.8076757,16.900088178624685,9.58316588014002e-05,K,59.17128889687125,0,0,0,0,0,0,0,0,0,0.6659449015659455,1.273232407131199
0.7209114,15.515688586336944,8.572259009431972e-05,K,64.4508939732521,0,0,0,0,0,0,0,0,0,0.4137716792489704,0.814182097855509
0.808263,10.442367191036068,6.899966358984432e-05,K,95.76372691226751,0,0,0,0,0,0,0,0,0,0.6305418317859293,1.206540816627628
0.79501057,14.360480065122776,7.13264091014987e-05,K,69.63555504169355,0,0,0,0,0,0,0,0,0,0.6287683977800024,1.211298962988532
0.7661936,15.463287013114318,0.0001162864109284,K,64.66930343800165,0,0,0,0,0,0,0,0,0,0.5443657294163446,1.0529801555722766
0.76684016,12.935286563428331,6.290561886364513e-05,K,77.3079123602317,0,0,0,0,0,0,0,0,0,0.5583117975994766,1.077409612106283
0.72995114,10.242809101286309,6.515309832278715e-05,K,97.62946766960818,0,0,0,0,0,0,0,0,0,0.3593060550118981,0.7064126890011239
0.7527455,12.747455485284805,8.61061128732222e-05,K,78.44702820530445,0,0,0,0,0,0,0,0,0,0.5133614797165734,0.9953985910018892
0.7136043,28.03867084306499,7.376008158021837e-05,K,35.665028688310215,0,0,0,0,0,0,0,0,1,0.4190504856125949,0.8250947432541207
0.7490059,10.73835568449084,0.0001386155792557,K,93.1241271365482,0,0,0,0,0,0,0,0,0,0.4634974072350717,0.902889577226838
0.7477842,14.80201886173838,0.0001226025597041,K,67.55835196135926,0,0,0,0,0,0,0,0,0,0.5029176651637026,0.9795609993484246
