,Unnamed: 0,mass,distance_pc,Earth_like_detectability,Super_Earth_detectability,Sub_Neptune_detectability,Neptune_like_detectability,Earth_like_DI,Super_Earth_DI,Sub_Neptune_DI,Neptune_like_DI
982,982,17758.6248,94.74934008887158,1,1,1,1,100.0,100.0,100.0,100.0
983,983,18539.88192,97.02033624162186,1,1,1,1,100.0,100.0,100.0,100.0
984,984,18356.92992,91.64216479895552,1,1,1,1,100.0,100.0,100.0,100.0
985,985,21255.94464,76.63691547518893,1,1,1,1,100.0,100.0,100.0,100.0
986,986,17259.441024000003,38.47923286337014,1,1,1,1,100.0,100.0,100.0,100.0
987,987,18315.43728,84.58217868624952,1,1,1,1,100.0,100.0,100.0,100.0
988,988,20507.58192,96.8486754742284,1,1,1,1,100.0,100.0,100.0,100.0
989,989,18186.536256000003,83.91227465801745,1,1,1,1,100.0,100.0,100.0,100.0
990,990,20556.01632,92.5530460845324,1,1,1,1,100.0,100.0,100.0,100.0
991,991,18019.0332,91.67711066866862,1,1,1,1,100.0,100.0,100.0,100.0
992,992,20677.802880000003,94.6369274887696,1,1,1,1,100.0,100.0,100.0,100.0
993,993,17495.04288,91.25904198360698,1,1,1,1,100.0,100.0,100.0,100.0
994,994,17643.205439999998,74.27555291851216,1,1,1,1,100.0,100.0,100.0,100.0
995,995,18696.549984,86.50601250093683,1,1,1,1,100.0,100.0,100.0,100.0
996,996,20556.99912,53.9276856911726,1,1,1,1,100.0,100.0,100.0,100.0
997,997,18365.44752,82.40729228840799,1,1,1,1,100.0,100.0,100.0,100.0
998,998,18310.59888,85.26317741458467,1,1,1,1,100.0,100.0,100.0,100.0
999,999,18303.8184,90.11464942634817,1,1,1,1,100.0,100.0,100.0,100.0
1000,1000,17285.76528,95.60873262275504,1,1,1,1,100.0,100.0,100.0,100.0
1001,1001,18857.360256,80.90624173964696,1,1,1,1,100.0,100.0,100.0,100.0
1002,1002,18419.7468,77.8046765694611,1,1,1,1,100.0,100.0,100.0,100.0
1003,1003,19527.877488,68.89836159310416,1,1,1,1,100.0,100.0,100.0,100.0
1004,1004,16933.951776,78.53758523471863,1,1,1,1,100.0,100.0,100.0,100.0
1005,1005,18911.559744,35.932285691575345,1,1,1,1,100.0,100.0,100.0,100.0
1006,1006,18096.01752,86.63062723937242,1,1,1,1,100.0,100.0,100.0,100.0
1007,1007,17482.313184,91.8408974493169,1,1,1,1,100.0,100.0,100.0,100.0
1008,1008,20555.28384,65.40351124775022,1,1,1,1,100.0,100.0,100.0,100.0
1009,1009,18939.996096,22.361185191916835,1,1,1,1,100.0,100.0,100.0,100.0
1010,1010,18034.4136,96.71416227706116,1,1,1,1,100.0,100.0,100.0,100.0
1011,1011,18704.859264,80.09621062547389,1,1,1,1,100.0,100.0,100.0,100.0
1012,1012,18846.39792,65.84643619790322,1,1,1,1,100.0,100.0,100.0,100.0
1013,1013,20142.11808,85.08154823056869,1,1,1,1,100.0,100.0,100.0,100.0
1014,1014,17714.22576,76.08236744249334,1,1,1,1,100.0,100.0,100.0,100.0
1015,1015,19321.121232,97.23308726729432,1,1,1,1,100.0,100.0,100.0,100.0
1016,1016,19351.037664,45.65878202250801,1,1,1,1,100.0,100.0,100.0,100.0
1017,1017,18048.77424,73.40102154344518,1,1,1,1,100.0,100.0,100.0,100.0
1018,1018,17825.470656,84.33961448389893,1,1,1,1,100.0,100.0,100.0,100.0
1019,1019,19922.738976,84.72563792039557,1,1,1,1,100.0,100.0,100.0,100.0
1020,1020,17411.833823999998,97.41890563823632,1,1,1,1,100.0,100.0,100.0,100.0
1021,1021,17688.55704,97.92859255611896,1,1,1,1,100.0,100.0,100.0,100.0
1022,1022,20108.46432,69.90981805483531,1,1,1,1,100.0,100.0,100.0,100.0
1023,1023,18097.47576,71.1390204939438,1,1,1,1,100.0,100.0,100.0,100.0
1024,1024,19081.427904,86.47926249123336,1,1,1,1,100.0,100.0,100.0,100.0
1025,1025,18281.93808,83.41684027584975,1,1,1,1,100.0,100.0,100.0,100.0
1026,1026,17818.010784,92.68597988003722,1,1,1,1,100.0,100.0,100.0,100.0
1027,1027,18019.93536,98.063355895398,1,1,1,1,100.0,100.0,100.0,100.0
1028,1028,20555.473008,95.41528895262722,1,1,1,1,100.0,100.0,100.0,100.0
1029,1029,17084.387039999998,66.9067753538434,1,1,1,1,100.0,100.0,100.0,100.0
1030,1030,19564.17456,28.38721402051483,1,1,1,1,100.0,100.0,100.0,100.0
1031,1031,17271.830016,93.14557537892168,1,1,1,1,100.0,100.0,100.0,100.0
1032,1032,18438.92064,62.2862653289237,1,1,1,1,100.0,100.0,100.0,100.0
1033,1033,21520.48752,58.51722313454565,1,1,1,1,100.0,100.0,100.0,100.0
1034,1034,18371.37456,95.81151332203288,1,1,1,1,100.0,100.0,100.0,100.0
1035,1035,17334.09888,72.78667353593258,1,1,1,1,100.0,100.0,100.0,100.0
1036,1036,19289.4744,82.47534663252227,1,1,1,1,100.0,100.0,100.0,100.0
1037,1037,17465.530656,87.88397632236264,1,1,1,1,100.0,100.0,100.0,100.0
1038,1038,17939.03664,99.63261430162682,1,1,1,1,100.0,100.0,100.0,100.0
1039,1039,17733.562560000002,80.51346625473812,1,1,1,1,100.0,100.0,100.0,100.0
1040,1040,16944.11712,94.8948277372116,1,1,1,1,100.0,100.0,100.0,100.0
1041,1041,21673.43136,89.04259242382567,1,1,1,1,100.0,100.0,100.0,100.0
1042,1042,19558.06944,64.4756593506529,1,1,1,1,100.0,100.0,100.0,100.0
1043,1043,18097.78992,80.99667049922111,1,1,1,1,100.0,100.0,100.0,100.0
1044,1044,18160.7832,78.47664481807112,1,1,1,1,100.0,100.0,100.0,100.0
1045,1045,19033.76496,97.77208504629414,1,1,1,1,100.0,100.0,100.0,100.0
1046,1046,18330.47664,88.73946623771629,1,1,1,1,100.0,100.0,100.0,100.0
1047,1047,17221.5036,89.52710853217806,1,1,1,1,100.0,100.0,100.0,100.0
1048,1048,18356.518992,99.7209030364889,1,1,1,1,100.0,100.0,100.0,100.0
1049,1049,17617.5216,90.23588150720197,1,1,1,1,100.0,100.0,100.0,100.0
1050,1050,17550.40224,99.68846534251048,1,1,1,1,100.0,100.0,100.0,100.0
1051,1051,18155.21904,73.88847639106756,1,1,1,1,100.0,100.0,100.0,100.0
1052,1052,17653.098960000003,92.55196160550854,1,1,1,1,100.0,100.0,100.0,100.0
1053,1053,19286.78304,16.949986096139828,1,1,1,1,100.0,100.0,100.0,100.0
1054,1054,20145.63936,87.69396744075105,1,1,1,1,100.0,100.0,100.0,100.0
1055,1055,19263.39072,55.43655229152742,1,1,1,1,100.0,100.0,100.0,100.0
1056,1056,18238.1136,97.44564130151696,1,1,1,1,100.0,100.0,100.0,100.0
1057,1057,19228.42152,15.670458717627811,1,1,1,1,100.0,100.0,100.0,100.0
1058,1058,19413.2232,94.41532939313214,1,1,1,1,100.0,100.0,100.0,100.0
1059,1059,19201.14336,90.69722537990604,1,1,1,1,100.0,100.0,100.0,100.0
1060,1060,17217.69504,97.88216805781327,1,1,1,1,100.0,100.0,100.0,100.0
1061,1061,19760.97648,80.11111061417992,1,1,1,1,100.0,100.0,100.0,100.0
1062,1062,19134.24576,97.6472071420705,1,1,1,1,100.0,100.0,100.0,100.0
1063,1063,17857.18032,86.39355848505488,1,1,1,1,100.0,100.0,100.0,100.0
1064,1064,16977.867312000002,94.02851688354724,1,1,1,1,100.0,100.0,100.0,100.0
1065,1065,17612.56896,72.60981952179958,1,1,1,1,100.0,100.0,100.0,100.0
1066,1066,18014.38464,68.0564550568453,1,1,1,1,100.0,100.0,100.0,100.0
1067,1067,17648.849232,90.737245362061,1,1,1,1,100.0,100.0,100.0,100.0
1068,1068,18546.70608,72.86657324968878,1,1,1,1,100.0,100.0,100.0,100.0
1069,1069,16842.62832,84.30146903731278,1,1,1,1,100.0,100.0,100.0,100.0
1070,1070,19608.31152,72.09838904489537,1,1,1,1,100.0,100.0,100.0,100.0
1071,1071,19609.94112,97.8270491769824,1,1,1,1,100.0,100.0,100.0,100.0
1072,1072,18369.232224,72.55466055298164,1,1,1,1,100.0,100.0,100.0,100.0
1073,1073,17505.428640000002,95.47372112811004,1,1,1,1,100.0,100.0,100.0,100.0
1074,1074,17734.60752,97.9394356635348,1,1,1,1,100.0,100.0,100.0,100.0
1075,1075,17508.11832,95.04142800092252,1,1,1,1,100.0,100.0,100.0,100.0
1076,1076,17637.3036,76.3321771828329,1,1,1,1,100.0,100.0,100.0,100.0
1077,1077,16898.56896,96.4718920561982,1,1,1,1,100.0,100.0,100.0,100.0
1078,1078,20039.16432,56.321929254967934,1,1,1,1,100.0,100.0,100.0,100.0
1079,1079,16943.877216,92.40264845791177,1,1,1,1,100.0,100.0,100.0,100.0
1080,1080,18907.53648,91.3734658247304,1,1,1,1,100.0,100.0,100.0,100.0
1081,1081,20370.394128000004,99.13945914169078,1,1,1,1,100.0,100.0,100.0,100.0
1082,1082,18980.39472,72.18065865923842,1,1,1,1,100.0,100.0,100.0,100.0
1083,1083,18403.41216,94.87082522402794,1,1,1,1,100.0,100.0,100.0,100.0
1084,1084,17251.728479999998,69.02541596685211,1,1,1,1,100.0,100.0,100.0,100.0
1085,1085,18444.47136,98.03448997470814,1,1,1,1,100.0,100.0,100.0,100.0
1086,1086,17283.69216,76.65938632842116,1,1,1,1,100.0,100.0,100.0,100.0
1087,1087,19755.400224,75.43687503534709,1,1,1,1,100.0,100.0,100.0,100.0
1088,1088,17111.796911999998,76.66277966540392,1,1,1,1,100.0,100.0,100.0,100.0
1089,1089,20727.24192,31.71291860402056,1,1,1,1,100.0,100.0,100.0,100.0
1090,1090,18295.60824,55.02908826924216,1,1,1,1,100.0,100.0,100.0,100.0
1091,1091,17430.97104,81.98384424195906,1,1,1,1,100.0,100.0,100.0,100.0
1092,1092,18251.23104,86.19571313061267,1,1,1,1,100.0,100.0,100.0,100.0
1093,1093,16997.33616,88.64622027997379,1,1,1,1,100.0,100.0,100.0,100.0
1094,1094,18187.216320000003,50.17199849324992,1,1,1,1,100.0,100.0,100.0,100.0
1095,1095,18120.925536,92.0834394865065,1,1,1,1,100.0,100.0,100.0,100.0
1096,1096,18480.9156,77.3492953109532,1,1,1,1,100.0,100.0,100.0,100.0
1097,1097,19150.85424,84.30258649433624,1,1,1,1,100.0,100.0,100.0,100.0
1098,1098,18278.05728,86.10723583818074,1,1,1,1,100.0,100.0,100.0,100.0
1099,1099,18213.11856,74.86277024263181,1,1,1,1,100.0,100.0,100.0,100.0
1100,1100,17021.94816,93.64430183121016,1,1,1,1,100.0,100.0,100.0,100.0
1101,1101,19664.606976,88.6565877363253,1,1,1,1,100.0,100.0,100.0,100.0
1102,1102,18018.12768,91.13278429495097,1,1,1,1,100.0,100.0,100.0,100.0
1103,1103,17711.584799999997,95.51303135704411,1,1,1,1,100.0,100.0,100.0,100.0
1104,1104,17562.69312,78.79574149336727,1,1,1,1,100.0,100.0,100.0,100.0
1105,1105,19507.23768,96.52445179463297,1,1,1,1,100.0,100.0,100.0,100.0
1106,1106,19574.48976,81.66269376751455,1,1,1,1,100.0,100.0,100.0,100.0
1107,1107,19503.60384,79.11326646433147,1,1,1,1,100.0,100.0,100.0,100.0
1108,1108,17356.248,97.95019168045536,1,1,1,1,100.0,100.0,100.0,100.0
1109,1109,18462.34656,77.06970456075902,1,1,1,1,100.0,100.0,100.0,100.0
1110,1110,17754.590448,94.37286792492122,1,1,1,1,100.0,100.0,100.0,100.0
1111,1111,18782.74608,52.46968096331782,1,1,1,1,100.0,100.0,100.0,100.0
1112,1112,17948.64792,62.27386176188332,1,1,1,1,100.0,100.0,100.0,100.0
1113,1113,17748.336479999998,80.35986865266625,1,1,1,1,100.0,100.0,100.0,100.0
1114,1114,17223.001824,82.99360080244345,1,1,1,1,100.0,100.0,100.0,100.0
1115,1115,19697.40192,62.01375757835486,1,1,1,1,100.0,100.0,100.0,100.0
1116,1116,18006.58272,86.69122528761484,1,1,1,1,100.0,100.0,100.0,100.0
1117,1117,18313.85136,85.9090803178048,1,1,1,1,100.0,100.0,100.0,100.0
1118,1118,17835.452208000002,73.4251140494525,1,1,1,1,100.0,100.0,100.0,100.0
1119,1119,18817.8312,97.09598321921318,1,1,1,1,100.0,100.0,100.0,100.0
1120,1120,17701.19232,77.47052232803448,1,1,1,1,100.0,100.0,100.0,100.0
1121,1121,19266.9036,71.80883676368131,1,1,1,1,100.0,100.0,100.0,100.0
1122,1122,18695.6448,86.30961965818487,1,1,1,1,100.0,100.0,100.0,100.0
1123,1123,17441.954879999998,79.47070017242834,1,1,1,1,100.0,100.0,100.0,100.0
1124,1124,19177.65864,80.04654913801417,1,1,1,1,100.0,100.0,100.0,100.0
1125,1125,17455.68048,97.33397740997576,1,1,1,1,100.0,100.0,100.0,100.0
1126,1126,18491.45424,83.60992325657483,1,1,1,1,100.0,100.0,100.0,100.0
1127,1127,18564.563136,79.52580719066815,1,1,1,1,100.0,100.0,100.0,100.0
1128,1128,18313.95216,98.9408697548644,1,1,1,1,100.0,100.0,100.0,100.0
1129,1129,18479.323632,96.43628435100575,1,1,1,1,100.0,100.0,100.0,100.0
1130,1130,18072.39168,64.2129298879478,1,1,1,1,100.0,100.0,100.0,100.0
1131,1131,18465.368544,88.33448931598194,1,1,1,1,100.0,100.0,100.0,100.0
1132,1132,18169.38144,25.841078594101702,1,1,1,1,100.0,100.0,100.0,100.0
1133,1133,17859.29712,64.3965227842292,1,1,1,1,100.0,100.0,100.0,100.0
1134,1134,17235.849120000003,97.96177249656392,1,1,1,1,100.0,100.0,100.0,100.0
1135,1135,17299.637712,70.92721352356814,1,1,1,1,100.0,100.0,100.0,100.0
1136,1136,17736.59664,92.13207819100522,1,1,1,1,100.0,100.0,100.0,100.0
1137,1137,17279.79456,78.2510467332952,1,1,1,1,100.0,100.0,100.0,100.0
1138,1138,18354.34944,73.24305482092396,1,1,1,1,100.0,100.0,100.0,100.0
1139,1139,18179.67984,73.75251641083584,1,1,1,1,100.0,100.0,100.0,100.0
1140,1140,19769.321040000003,69.04099954946949,1,1,1,1,100.0,100.0,100.0,100.0
1141,1141,18458.85384,85.69544604151702,1,1,1,1,100.0,100.0,100.0,100.0
1142,1142,19132.815744000003,96.93546612000397,1,1,1,1,100.0,100.0,100.0,100.0
1143,1143,16954.65744,93.01838784742404,1,1,1,1,100.0,100.0,100.0,100.0
1144,1144,18270.06384,83.02502149453417,1,1,1,1,100.0,100.0,100.0,100.0
1145,1145,20638.55808,94.78614994264986,1,1,1,1,100.0,100.0,100.0,100.0
1146,1146,18806.597376,89.44262537579927,1,1,1,1,100.0,100.0,100.0,100.0
1147,1147,19210.02048,21.24184127297973,1,1,1,1,100.0,100.0,100.0,100.0
1148,1148,18492.917856,83.31981409578262,1,1,1,1,100.0,100.0,100.0,100.0
1149,1149,19098.607248,96.60059225113598,1,1,1,1,100.0,100.0,100.0,100.0
1150,1150,17587.061520000003,88.04774043192597,1,1,1,1,100.0,100.0,100.0,100.0
1151,1151,16998.73056,73.23771806408051,1,1,1,1,100.0,100.0,100.0,100.0
1152,1152,17680.658352,87.21709521475965,1,1,1,1,100.0,100.0,100.0,100.0
1153,1153,17726.44272,97.6775977271588,1,1,1,1,100.0,100.0,100.0,100.0
1154,1154,18478.57872,99.81396066244636,1,1,1,1,100.0,100.0,100.0,100.0
1155,1155,18442.48224,82.53023384289584,1,1,1,1,100.0,100.0,100.0,100.0
1156,1156,21617.855952,92.332900488972,1,1,1,1,100.0,100.0,100.0,100.0
1157,1157,18683.55216,81.7627118080269,1,1,1,1,100.0,100.0,100.0,100.0
1158,1158,20417.21136,67.58650857587847,1,1,1,1,100.0,100.0,100.0,100.0
1159,1159,18192.4008,74.93580454209705,1,1,1,1,100.0,100.0,100.0,100.0
1160,1160,19352.65584,74.69952805788373,1,1,1,1,100.0,100.0,100.0,100.0
1161,1161,19778.1696,83.70186418260126,1,1,1,1,100.0,100.0,100.0,100.0
1162,1162,18080.786976,66.7686991047827,1,1,1,1,100.0,100.0,100.0,100.0
1163,1163,18842.98752,91.2432235282061,1,1,1,1,100.0,100.0,100.0,100.0
1164,1164,18366.96288,73.20229453386125,1,1,1,1,100.0,100.0,100.0,100.0
1165,1165,18957.68448,99.06770920151097,1,1,1,1,100.0,100.0,100.0,100.0
1166,1166,17813.78256,83.95740541008874,1,1,1,1,100.0,100.0,100.0,100.0
1167,1167,18252.050880000003,96.48896349036342,1,1,1,1,100.0,100.0,100.0,100.0
1168,1168,17497.788,77.72145118274776,1,1,1,1,100.0,100.0,100.0,100.0
1169,1169,18527.34576,86.63516279262305,1,1,1,1,100.0,100.0,100.0,100.0
1170,1170,18185.1264,85.0390894720375,1,1,1,1,100.0,100.0,100.0,100.0
1171,1171,17742.09024,85.58458618255088,1,1,1,1,100.0,100.0,100.0,100.0
1172,1172,17196.79416,78.90478108587313,1,1,1,1,100.0,100.0,100.0,100.0
1173,1173,17935.117535999998,79.63746415558323,1,1,1,1,100.0,100.0,100.0,100.0
1174,1174,18472.23504,76.74823953806191,1,1,1,1,100.0,100.0,100.0,100.0
1175,1175,18479.51784,95.96272075443466,1,1,1,1,100.0,100.0,100.0,100.0
1176,1176,17221.08696,25.111573160800635,1,1,1,1,100.0,100.0,100.0,100.0
1177,1177,17476.536,91.27639886265489,1,1,1,1,100.0,100.0,100.0,100.0
1178,1178,17531.9256,90.04707140381426,1,1,1,1,100.0,100.0,100.0,100.0
1179,1179,19113.767904,43.67648589024124,1,1,1,1,100.0,100.0,100.0,100.0
1180,1180,18023.85648,87.55132191222698,1,1,1,1,100.0,100.0,100.0,100.0
1181,1181,18164.22048,69.86928467226456,1,1,1,1,100.0,100.0,100.0,100.0
1182,1182,18948.163248,98.0894289020067,1,1,1,1,100.0,100.0,100.0,100.0
1183,1183,17356.26144,88.61974790428523,1,1,1,1,100.0,100.0,100.0,100.0
1184,1184,17811.66576,88.14034289496928,1,1,1,1,100.0,100.0,100.0,100.0
1185,1185,21970.46544,98.38830198058852,1,1,1,1,100.0,100.0,100.0,100.0
1186,1186,17807.408639999998,83.43579208231755,1,1,1,1,100.0,100.0,100.0,100.0
1187,1187,20153.50848,92.51614015195744,1,1,1,1,100.0,100.0,100.0,100.0
1188,1188,17041.535616,82.44724304804161,1,1,1,1,100.0,100.0,100.0,100.0
1189,1189,18054.20736,89.44283941053192,1,1,1,1,100.0,100.0,100.0,100.0
1190,1190,18827.78016,93.43988859912852,1,1,1,1,100.0,100.0,100.0,100.0
1191,1191,18383.4756,80.70858880347049,1,1,1,1,100.0,100.0,100.0,100.0
1192,1192,18008.72304,94.81412859858403,1,1,1,1,100.0,100.0,100.0,100.0
1193,1193,17544.129119999998,89.97381704914575,1,1,1,1,100.0,100.0,100.0,100.0
1194,1194,18725.29344,96.1928122488344,1,1,1,1,100.0,100.0,100.0,100.0
1195,1195,19551.972048,33.55899585740407,1,1,1,1,100.0,100.0,100.0,100.0
1196,1196,17513.15664,89.09119458523129,1,1,1,1,100.0,100.0,100.0,100.0
1197,1197,18212.78256,97.30634233088358,1,1,1,1,100.0,100.0,100.0,100.0
1198,1198,17968.910399999997,68.88562344402126,1,1,1,1,100.0,100.0,100.0,100.0
1199,1199,18143.051472,96.79268530928752,1,1,1,1,100.0,100.0,100.0,100.0
1200,1200,16843.5792,80.49809148019231,1,1,1,1,100.0,100.0,100.0,100.0
1201,1201,18565.9488,83.90092303785698,1,1,1,1,100.0,100.0,100.0,100.0
1202,1202,19176.61536,58.044344124555145,1,1,1,1,100.0,100.0,100.0,100.0
1203,1203,18937.16832,60.80899639157512,1,1,1,1,100.0,100.0,100.0,100.0
1204,1204,19026.812112,35.459456393079094,1,1,1,1,100.0,100.0,100.0,100.0
1205,1205,20119.98576,71.84707706953407,1,1,1,1,100.0,100.0,100.0,100.0
1206,1206,22814.29248,98.24487881362676,1,1,1,1,100.0,100.0,100.0,100.0
1207,1207,17371.020576000003,81.47898902823198,1,1,1,1,100.0,100.0,100.0,100.0
1208,1208,18908.56968,90.32240086764148,1,1,1,1,100.0,100.0,100.0,100.0
1209,1209,19193.662320000003,74.8653590509374,1,1,1,1,100.0,100.0,100.0,100.0
1210,1210,17861.892047999998,85.53509077790277,1,1,1,1,100.0,100.0,100.0,100.0
1211,1211,18995.711952,79.1705348030079,1,1,1,1,100.0,100.0,100.0,100.0
1212,1212,18204.81936,70.85184213271003,1,1,1,1,100.0,100.0,100.0,100.0
1213,1213,17070.567359999997,83.31676178453088,1,1,1,1,100.0,100.0,100.0,100.0
1214,1214,17846.1864,90.5325923772769,1,1,1,1,100.0,100.0,100.0,100.0
1215,1215,17621.502192,85.86351205554969,1,1,1,1,100.0,100.0,100.0,100.0
1216,1216,17652.245856,85.30817788350355,1,1,1,1,100.0,100.0,100.0,100.0
1217,1217,19134.90768,78.16991570619727,1,1,1,1,100.0,100.0,100.0,100.0
1218,1218,17657.386656,64.38636512179852,1,1,1,1,100.0,100.0,100.0,100.0
1219,1219,18153.57936,99.37686552924478,1,1,1,1,100.0,100.0,100.0,100.0
1220,1220,19733.356272,67.23498430336882,1,1,1,1,100.0,100.0,100.0,100.0
1221,1221,17346.7728,96.25272083853716,1,1,1,1,100.0,100.0,100.0,100.0
1222,1222,18224.17128,67.23254550292944,1,1,1,1,100.0,100.0,100.0,100.0
1223,1223,20156.0856,95.5506417281013,1,1,1,1,100.0,100.0,100.0,100.0
1224,1224,17676.941184,89.935971488776,1,1,1,1,100.0,100.0,100.0,100.0
1225,1225,18147.771936,87.86588513314926,1,1,1,1,100.0,100.0,100.0,100.0
1226,1226,19115.12736,97.22475681523042,1,1,1,1,100.0,100.0,100.0,100.0
1227,1227,18906.552,76.14354446679617,1,1,1,1,100.0,100.0,100.0,100.0
1228,1228,22740.16584,24.396242678457018,1,1,1,1,100.0,100.0,100.0,100.0
1229,1229,19349.09088,84.21692853176604,1,1,1,1,100.0,100.0,100.0,100.0
1230,1230,18379.60992,77.18722184817662,1,1,1,1,100.0,100.0,100.0,100.0
1231,1231,20140.36752,91.99921022424688,1,1,1,1,100.0,100.0,100.0,100.0
1232,1232,18169.829664,96.20507259257616,1,1,1,1,100.0,100.0,100.0,100.0
1233,1233,18207.647136,82.29734629833554,1,1,1,1,100.0,100.0,100.0,100.0
1234,1234,17782.061808,70.82011238373596,1,1,1,1,100.0,100.0,100.0,100.0
1235,1235,18641.90832,71.82299410584508,1,1,1,1,100.0,100.0,100.0,100.0
1236,1236,17740.77984,90.35188349217069,1,1,1,1,100.0,100.0,100.0,100.0
1237,1237,20152.18632,77.37911665988696,1,1,1,1,100.0,100.0,100.0,100.0
1238,1238,17810.959152,81.25928704004929,1,1,1,1,100.0,100.0,100.0,100.0
1239,1239,18978.8088,75.989735911591,1,1,1,1,100.0,100.0,100.0,100.0
1240,1240,17585.72256,93.19124737626558,1,1,1,1,100.0,100.0,100.0,100.0
1241,1241,18173.57808,91.48796137576896,1,1,1,1,100.0,100.0,100.0,100.0
1242,1242,18351.71856,79.4746563707849,1,1,1,1,100.0,100.0,100.0,100.0
1243,1243,18101.342784,74.03949594611872,1,1,1,1,100.0,100.0,100.0,100.0
1244,1244,20537.400576,83.1804247878432,1,1,1,1,100.0,100.0,100.0,100.0
1245,1245,17594.619840000003,75.75008433175215,1,1,1,1,100.0,100.0,100.0,100.0
1246,1246,18478.594512,84.75561749006343,1,1,1,1,100.0,100.0,100.0,100.0
1247,1247,18220.60128,70.60008546502873,1,1,1,1,100.0,100.0,100.0,100.0
1248,1248,19402.379472,10.574886074221189,1,1,1,1,100.0,100.0,100.0,100.0
1249,1249,19502.86128,82.53128743248249,1,1,1,1,100.0,100.0,100.0,100.0
1250,1250,17642.49984,80.54900128627837,1,1,1,1,100.0,100.0,100.0,100.0
1251,1251,22117.012848,92.4607432524114,1,1,1,1,100.0,100.0,100.0,100.0
1252,1252,19010.92368,80.56957432940266,1,1,1,1,100.0,100.0,100.0,100.0
1253,1253,21485.8056,90.38587759322192,1,1,1,1,100.0,100.0,100.0,100.0
1254,1254,17198.81856,71.06310224900022,1,1,1,1,100.0,100.0,100.0,100.0
1255,1255,17779.206144,91.24553254058354,1,1,1,1,100.0,100.0,100.0,100.0
1256,1256,18144.7224,88.27912540379712,1,1,1,1,100.0,100.0,100.0,100.0
1257,1257,17452.5456,75.03049586303587,1,1,1,1,100.0,100.0,100.0,100.0
1258,1258,17955.146495999998,73.5633117594436,1,1,1,1,100.0,100.0,100.0,100.0
1259,1259,20138.93952,78.49479516441735,1,1,1,1,100.0,100.0,100.0,100.0
1260,1260,18804.5004,90.80760721639712,1,1,1,1,100.0,100.0,100.0,100.0
1261,1261,17642.380559999998,92.5314941919112,1,1,1,1,100.0,100.0,100.0,100.0
1262,1262,17735.278512,80.05907649489632,1,1,1,1,100.0,100.0,100.0,100.0
1263,1263,18422.03328,89.27772385465263,1,1,1,1,100.0,100.0,100.0,100.0
1264,1264,18016.089168,80.97172158142929,1,1,1,1,100.0,100.0,100.0,100.0
1265,1265,17990.30016,81.21015818016637,1,1,1,1,100.0,100.0,100.0,100.0
1266,1266,19207.96752,75.21973509333088,1,1,1,1,100.0,100.0,100.0,100.0
1267,1267,18460.94208,75.90606704468469,1,1,1,1,100.0,100.0,100.0,100.0
1268,1268,18364.752,87.77037695673457,1,1,1,1,100.0,100.0,100.0,100.0
1269,1269,17840.303040000003,80.3980731681829,1,1,1,1,100.0,100.0,100.0,100.0
1270,1270,18386.663904,93.51292693894266,1,1,1,1,100.0,100.0,100.0,100.0
1271,1271,20630.43864,92.47633622132489,1,1,1,1,100.0,100.0,100.0,100.0
1272,1272,18456.06336,88.58986970524471,1,1,1,1,100.0,100.0,100.0,100.0
1273,1273,17613.160320000003,83.1045204855506,1,1,1,1,100.0,100.0,100.0,100.0
1274,1274,17847.47328,94.21861667485196,1,1,1,1,100.0,100.0,100.0,100.0
1275,1275,19637.08152,95.53465621207728,1,1,1,1,100.0,100.0,100.0,100.0
1276,1276,19240.3008,66.08011410702481,1,1,1,1,100.0,100.0,100.0,100.0
1277,1277,18406.64112,89.61952679789418,1,1,1,1,100.0,100.0,100.0,100.0
1278,1278,16947.74424,94.30434411053086,1,1,1,1,100.0,100.0,100.0,100.0
1279,1279,17240.44896,80.30432636910741,1,1,1,1,100.0,100.0,100.0,100.0
1280,1280,17697.40896,90.13124410503916,1,1,1,1,100.0,100.0,100.0,100.0
1281,1281,18921.222768,82.43977731461479,1,1,1,1,100.0,100.0,100.0,100.0
1282,1282,18491.7768,83.29733372619239,1,1,1,1,100.0,100.0,100.0,100.0
1283,1283,20567.922144,97.58205338646134,1,1,1,1,100.0,100.0,100.0,100.0
1284,1284,18465.89808,92.90987176223342,1,1,1,1,100.0,100.0,100.0,100.0
1285,1285,19907.71272,69.26199850175806,1,1,1,1,100.0,100.0,100.0,100.0
1286,1286,17328.130176000002,92.25295134873409,1,1,1,1,100.0,100.0,100.0,100.0
1287,1287,18480.85008,89.64329431182536,1,1,1,1,100.0,100.0,100.0,100.0
1288,1288,16832.99688,92.6136665254457,1,1,1,1,100.0,100.0,100.0,100.0
1289,1289,17686.91232,96.05071010920187,1,1,1,1,100.0,100.0,100.0,100.0
1290,1290,18368.260848,73.05865281743999,1,1,1,1,100.0,100.0,100.0,100.0
1291,1291,19050.42384,44.77968579621742,1,1,1,1,100.0,100.0,100.0,100.0
1292,1292,16971.214175999998,77.23427041878767,1,1,1,1,100.0,100.0,100.0,100.0
1293,1293,17863.20984,92.2720489481488,1,1,1,1,100.0,100.0,100.0,100.0
1294,1294,19107.12048,20.927840409700032,1,1,1,1,100.0,100.0,100.0,100.0
1295,1295,18329.594304,83.04816065379715,1,1,1,1,100.0,100.0,100.0,100.0
1296,1296,19949.158992,93.7790989423692,1,1,1,1,100.0,100.0,100.0,100.0
